구,동,숙소명,cluster,cluster_label,위도,경도,x_5181,y_5181,최종위험점수_new,prediction,residual,coef_구조노후도,coef_도로폭위험도,coef_단속위험도
마포구,동교동,클레오,1,저위험군,37.55864002,126.9258681,193449.9848,451015.0209,16.64834244,20.761782069112904,-4.113439629112904,6.350622756845872,4.979576637458267,1.4336567589182707
마포구,동교동,홀리데이 인 익스프레스 서울 홍대,1,저위험군,37.55677874,126.924009,193285.5493,450808.5721,22.1037906,20.456124286673038,1.6476663133269618,6.350622756845872,4.979576637458267,1.4336567589182707
마포구,서교동,보보호텔,0,중위험군,37.54956944,126.9174166,192702.3582,450008.9171,35.23783147,34.17060159082737,1.0672298791726362,6.350622756845872,4.979576637458267,1.4336567589182707
강서구,마곡동,머큐어 서울 마곡,1,저위험군,37.56319062,126.8248225,184522.9076,451531.9248,26.72142156,23.205565777176417,3.515855782823582,6.350622756845872,4.979576637458267,1.4336567589182707
강서구,염창동,나이아가라관광호텔,1,저위험군,37.54634585,126.8777893,189200.1477,449654.9513,12.86757963,17.79799105541776,-4.930411425417761,6.350622756845872,4.979576637458267,1.4336567589182707
강서구,외발산동,메이필드호텔,1,저위험군,37.54436374,126.8174071,183863.6927,449443.6103,24.94677628,17.943166659763968,7.003609620236034,6.350622756845872,4.979576637458267,1.4336567589182707
강서구,화곡동,칼튼 관광호텔,0,중위험군,37.55178535,126.8516704,186892.947,450261.9917,37.85768362,34.11376287193641,3.7439207480635943,6.350622756845872,4.979576637458267,1.4336567589182707
강서구,외발산동,티제이 관광호텔,0,중위험군,37.54519551,126.8192793,184029.3198,449535.6072,34.89945843,29.530492113235837,5.3689663167641655,6.350622756845872,4.979576637458267,1.4336567589182707
강서구,화곡동,이지갤러리관광호텔,1,저위험군,37.55053248,126.8497258,186720.8948,450123.211,32.9525523,27.07854869282661,5.874003607173389,6.350622756845872,4.979576637458267,1.4336567589182707
강서구,외발산동,호텔 디아망,0,중위험군,37.54576712,126.8185255,183962.829,449599.1774,29.14008249,29.535264242751374,-0.39518175275137324,6.350622756845872,4.979576637458267,1.4336567589182707
강서구,방화동,(주)호텔롯데 롯데시티호텔 김포공항,1,저위험군,37.56231091,126.8022095,182524.8237,451438.2514,28.13513597,22.728737993913604,5.406397976086396,6.350622756845872,4.979576637458267,1.4336567589182707
강서구,화곡동,드 어반 관광호텔,1,저위험군,37.52625242,126.8466018,186440.4438,447428.8648,17.14052944,17.507639846725347,-0.36711040672534523,6.350622756845872,4.979576637458267,1.4336567589182707
