구,동,숙소명,cluster,cluster_label,위도,경도,x_5181,y_5181,최종위험점수_new,residual,coef_intercept,coef_단속위험도,bw_intercept,bw_단속위험도
종로구,와룡동,Hostel Tommy 호스텔 토미,0,중위험군,37.5716747,126.990417,199153.4252,452459.1776,32.68575111,1.791744968558909,28.094794350434817,1.6907688960371168,43.0,65.0
종로구,운니동,노블관광호텔,0,중위험군,37.57393452,126.9888707,199016.8561,452710.0065,33.81378816,0.3321744949755612,28.52618336487982,1.7845927337052498,43.0,65.0
종로구,와룡동,바운드 호스텔,0,중위험군,37.57338396,126.9895252,199074.671,452648.8941,29.84933743,1.1904000108769424,28.427912121812092,1.7598127250688385,43.0,65.0
종로구,익선동,호텔 이비스앰배서더 인사동,0,중위험군,37.57168791,126.9884302,198977.9106,452460.6635,30.06805753,-0.15720679261751158,26.96118167454815,1.7307725020772358,43.0,65.0
종로구,종로6가,(주) 동승 JW메리어트 동대문 스퀘어 서울,0,중위험군,37.56764454,127.0081243,200717.7489,452011.8647,34.13172046,2.752625009878944,28.86199738373601,1.90680625260388,43.0,65.0
종로구,인사동,도미인 익스프레스 서울 인사동,0,중위험군,37.56962018,126.9863919,198797.8158,452231.1937,40.74850581,8.095148571165247,26.378014386290296,1.752664746916871,43.0,65.0
종로구,효제동,더도아스테이,0,중위험군,37.57184081,127.0017557,200155.1023,452477.5722,24.44987108,-7.289714105123792,31.566733213547344,0.10177385008792461,43.0,65.0
성동구,성동,호텔 포코 성수,0,중위험군,37.54070199,127.0562547,204971.6457,449023.0195,43.2702304,9.34837010872858,34.39828066185994,-0.09984264896389217,43.0,65.0
중구,(광희동,소테츠호텔즈 더 스프라지르 서울 동대문,0,중위험군,37.5619628,127.0069577,200614.7245,451381.25,29.76813948,0.4720132963718662,29.695633659041125,-0.6070242645750884,43.0,65.0
중구,남창동,24게스트하우스 명동타운점,0,중위험군,37.55661038,126.9781102,198065.846,450787.3972,42.33502976,12.661168063548747,29.807038795562896,1.3809068550657033,43.0,65.0
중구,쌍림동,호텔 더 디자이너스 동대문,0,중위험군,37.56091185,127.004866,200429.9293,451264.5953,31.39745444,0.7193053782729386,30.734729174135175,0.17057391986449755,43.0,65.0
중구,명동,솔라리아 니시테츠 호텔 서울 명동,0,중위험군,37.55974994,126.9843743,198619.3878,451135.7407,27.40122378,-3.7827034229345777,27.827019125667775,3.1649787884321254,43.0,65.0
중구,명동,호텔 스카이파크 센트럴 명동점,0,중위험군,37.56189383,126.9844402,198625.2542,451373.6862,34.47167266,1.4073865221772834,27.717522464461013,3.6694992123290557,43.0,65.0
중구,을지로5가,에이큐브 호텔,0,중위험군,37.56347491,127.0012488,200110.3357,451549.0543,34.3849298,6.894257258642018,27.88995198661597,1.6647656293176936,43.0,65.0
중구,북창동,소테츠호텔즈 더 스프라지르 서울 명동,0,중위험군,37.55930346,126.9779712,198053.6387,451086.3,21.95857565,-3.760653188110016,28.918437499447542,3.327874134142989,43.0,65.0
중구,주교동,2U호스텔,0,중위험군,37.56586745,126.9974009,199770.3781,451814.6006,35.96093302,2.081396342040435,29.96622334959882,2.919282612844489,43.0,65.0
중구,충무로2가,호텔 스카이파크3,0,중위험군,37.55856041,126.9865871,198814.8843,451003.6867,35.85209991,7.378472782034223,28.751451354858865,2.268626730370945,43.0,65.0
중구,(남산동,자자백팩커스,0,중위험군,37.55605441,126.9856314,198730.397,450725.563,31.79717838,1.840311999664209,30.46227234451858,0.45180871818266244,43.0,65.0
중구,(남산동,오요6(OYO6),0,중위험군,37.55655506,126.98442,198623.3695,450781.1462,22.5027131,-8.37311368334339,30.143859127108154,0.5909313569293845,43.0,65.0
중구,을지로6가,케이스타호텔,0,중위험군,37.56374548,127.0058124,200513.5242,451579.0996,32.1453704,0.9666758924605112,31.210323245814926,0.13563284143933962,43.0,65.0
