구,동,숙소명,cluster,cluster_label,위도,경도,x_5181,y_5181,최종위험점수_new,prediction,residual,coef_도로폭위험도
강서구,화곡동,아늑 호텔 앤 스파 서울 까치산,1,저위험군,37.52761144,126.845279,186323.7645,447579.8908,27.15497642,23.882663769163692,3.2723126508363087,5.385803882931744
강서구,마곡동,인터시티365호텔,1,저위험군,37.55702444,126.8350396,185424.3946,450845.9175,22.88106281,28.65187892936544,-5.770816119365442,5.385803882931744
강서구,화곡동,하임 A,1,저위험군,37.52682269,126.8384916,185723.6487,447493.3578,23.78860591,30.19033543265633,-6.401729522656328,5.385803882931744
강서구,화곡동,하임 B,1,저위험군,37.52679585,126.838623,185735.2656,447490.359,23.55661442,30.19033543265633,-6.633721012656331,5.385803882931744
강서구,화곡동,유휴,2,고위험군,37.5271913,126.8416551,186003.3552,447533.7935,43.49177904,38.65184620075621,4.839932839243787,5.385803882931744
강서구,내발산동,스테이쉼 발산,1,저위험군,37.55315254,126.8362819,185533.4171,450415.9904,26.02945829,24.498046370480047,1.5314119195199538,5.385803882931744
강서구,화곡동,르아브르,0,중위험군,37.54334576,126.8467326,186455.0951,449325.9981,32.64151199,34.036476690883546,-1.3949647008835484,5.385803882931744
강서구,화곡동,씨네마,1,저위험군,37.55007567,126.8491545,186670.3274,450072.5914,21.39512871,28.65187892936544,-7.25675021936544,5.385803882931744
강서구,화곡동,테르모 호텔,1,저위험군,37.52622853,126.8461776,186402.9425,447426.2746,11.35272795,23.882663769163692,-12.529935819163692,5.385803882931744
강서구,공항동,썸모텔,1,저위험군,37.5585145,126.8080801,183042.6402,451015.8189,28.32951136,23.882663769163692,4.44684759083631,5.385803882931744
강서구,화곡동,로얄모텔,0,중위험군,37.52677466,126.8381644,185694.7197,447488.0768,17.76598732,30.19033543265633,-12.424348112656329,5.385803882931744
강서구,화곡동,디오스,1,저위험군,37.52644935,126.8453213,186327.2914,447450.907,18.0930593,23.882663769163692,-5.789604469163692,5.385803882931744
강서구,화곡동,팰리스,0,중위험군,37.54510834,126.8461126,186400.6222,449521.7128,32.69243548,38.65184620075621,-5.95941072075621,5.385803882931744
강서구,화곡동,러쉬,1,저위험군,37.52610021,126.8466444,186444.1837,447411.9653,18.30119795,23.882663769163692,-5.581465819163693,5.385803882931744
강서구,화곡동,웨일로 서울김포공항점,0,중위험군,37.54617445,126.8469343,186473.4277,449639.9197,29.20487021,38.65184620075621,-9.446975990756211,5.385803882931744
강서구,화곡동,청아여관,0,중위험군,37.52681545,126.8389929,185767.9654,447492.4783,18.77645335,30.19033543265633,-11.413882082656329,5.385803882931744
강서구,방화동,한성여관,1,저위험군,37.55946195,126.8070952,182955.8363,451121.1529,27.47101757,25.113428971796402,2.3575885982035985,5.385803882931744
강서구,화곡동,킴스테이9,1,저위험군,37.52942952,126.8597536,187603.5109,447779.6691,25.08714138,23.882663769163692,1.2044776108363067,5.385803882931744
강서구,방화동,대우장,2,고위험군,37.57017485,126.809119,183137.0632,452309.7956,44.22899048,31.728791935947218,12.500198544052783,5.385803882931744
강서구,화곡동,스타모텔,1,저위험군,37.55025321,126.8493128,186684.35,450092.2737,20.73198076,28.65187892936544,-7.919898169365442,5.385803882931744
강서구,화곡동,MS호텔,1,저위험군,37.52652784,126.8461964,186404.6569,447459.4916,32.37798284,23.882663769163692,8.49531907083631,5.385803882931744
강서구,방화동,SIMPLE STAY(심플 스테이),0,중위험군,37.56095838,126.8092025,183142.3657,451286.8591,36.3905092,38.65184620075621,-2.261337000756214,5.385803882931744
강서구,화곡동,호텔야자 강서구청점,0,중위험군,37.54449559,126.8456429,186358.9995,449453.773,22.91989628,34.036476690883546,-11.116580410883547,5.385803882931744
강서구,화곡동,드림 스테이,0,중위험군,37.5437087,126.8457963,186372.4127,449366.4154,29.41673511,34.036476690883546,-4.619741580883545,5.385803882931744
강서구,화곡동,브라운도트 강서구청점,0,중위험군,37.54684235,126.8474863,186522.3297,449713.9693,33.23217744,38.65184620075621,-5.41966876075621,5.385803882931744
강서구,화곡동,리베모텔,1,저위험군,37.52626092,126.8422142,186052.5992,447430.4498,30.85500881,23.882663769163692,6.972345040836309,5.385803882931744
강서구,화곡동,탑 모텔,0,중위험군,37.52717379,126.8411343,185957.314,447531.9278,33.53982392,38.65184620075621,-5.112022280756207,5.385803882931744
강서구,화곡동,다우스,0,중위험군,37.54434148,126.8461727,186405.7942,449436.5919,29.24267659,34.036476690883546,-4.793800100883548,5.385803882931744
강서구,화곡동,모텔플라워,0,중위험군,37.54359436,126.8451785,186317.7952,449353.8147,21.18839746,34.036476690883546,-12.848079230883545,5.385803882931744
강서구,화곡동,소설스미스,0,중위험군,37.5444712,126.8460701,186396.7533,449451.0041,33.64734605,38.65184620075621,-5.004500150756208,5.385803882931744
강서구,화곡동,HOTEL A(호텔A),0,중위험군,37.54300585,126.8471375,186490.8165,449288.214,26.34921549,38.65184620075621,-12.302630710756212,5.385803882931744
강서구,방화동,(주)호텔롯데 롯데시티호텔 김포공항,1,저위험군,37.56231091,126.8022095,182524.8237,451438.2514,28.13513597,25.113428971796402,3.021706998203598,5.385803882931744
강서구,화곡동,드림호텔,1,저위험군,37.55041843,126.8505947,186797.6558,450110.4304,33.15038343,28.65187892936544,4.4985045006345565,5.385803882931744
강서구,화곡동,리버풀,1,저위험군,37.5262038,126.8457271,186363.1154,447423.5951,30.59648765,23.882663769163692,6.713823880836308,5.385803882931744
강서구,화곡동,딘(DEAN),1,저위험군,37.5505894,126.8506929,186806.3609,450129.3922,33.77131845,28.65187892936544,5.119439520634561,5.385803882931744
강서구,염창동,대림장,1,저위험군,37.54565154,126.875844,189028.1347,449578.1165,23.67136521,23.882663769163692,-0.21129855916369067,5.385803882931744
강서구,화곡동,오슬로호텔,1,저위험군,37.52699399,126.8379971,185679.9733,447512.4452,24.14926263,30.19033543265633,-6.0410728026563305,5.385803882931744
강서구,화곡동,씨엘호텔(CL HOTEL),1,저위험군,37.52573455,126.8398154,185840.4607,447372.3876,24.34302206,23.882663769163692,0.4603582908363073,5.385803882931744
강서구,화곡동,일쏠레,1,저위험군,37.52590617,126.8397998,185839.1203,447391.4376,24.66964934,23.882663769163692,0.7869855708363076,5.385803882931744
강서구,화곡동,여우잠,1,저위험군,37.52650228,126.8465161,186432.9128,447456.6086,17.90170226,23.882663769163692,-5.980961509163691,5.385803882931744
강서구,화곡동,N호텔,1,저위험군,37.52623504,126.8463155,186415.1316,447426.9772,11.06177632,23.882663769163692,-12.820887449163692,5.385803882931744
강서구,화곡동,금성여관,2,고위험군,37.53978025,126.8423106,186063.639,448930.9158,49.39818887,38.65184620075621,10.746342669243788,5.385803882931744
강서구,화곡동,구름성여관,0,중위험군,37.54354672,126.8448974,186292.9454,449348.5682,32.66638395,38.65184620075621,-5.985462250756214,5.385803882931744
강서구,화곡동,큐모텔,0,중위험군,37.54323919,126.8466548,186448.2029,449314.1813,33.19356936,34.036476690883546,-0.8429073308835484,5.385803882931744
강서구,화곡동,삼부장여관,0,중위험군,37.54309738,126.8464356,186428.8002,449298.4738,32.24059231,34.036476690883546,-1.7958843808835496,5.385803882931744
강서구,공항동,서울여관,1,저위험군,37.55784427,126.8085117,183080.6277,450941.3534,39.86880531,23.882663769163692,15.986141540836307,5.385803882931744
강서구,화곡동,보보모텔,1,저위험군,37.52591513,126.8442326,186230.9539,447391.774,26.42374726,23.882663769163692,2.541083490836307,5.385803882931744
강서구,마곡동,더퍼스트스테이 호텔,1,저위험군,37.55690548,126.8354242,185458.3593,450832.6548,22.24694437,28.65187892936544,-6.40493455936544,5.385803882931744
강서구,화곡동,진리스테이,2,고위험군,37.52662515,126.8387362,185745.2358,447471.3962,32.06073962,30.19033543265633,1.87040418734367,5.385803882931744
강서구,마곡동,인터시티 서울호텔,1,저위험군,37.55702444,126.8350396,185424.3946,450845.9175,22.88106281,28.65187892936544,-5.770816119365442,5.385803882931744
강서구,방화동,뱅크모텔,2,고위험군,37.56069828,126.807269,182971.4712,451258.3396,46.57773803,23.882663769163692,22.695074260836307,5.385803882931744
강서구,화곡동,거기모텔,1,저위험군,37.52646425,126.8454931,186342.4768,447452.5358,19.51676748,23.882663769163692,-4.365896289163693,5.385803882931744
강서구,마곡동,골든호텔,1,저위험군,37.55743549,126.8365089,185554.2996,450891.3124,18.32733057,23.882663769163692,-5.555333199163691,5.385803882931744
강서구,화곡동,쟈스민모텔,2,고위험군,37.54352172,126.8465063,186435.1269,449345.5602,38.09572469,34.036476690883546,4.059247999116451,5.385803882931744
강서구,화곡동,제일여관,2,고위험군,37.53914304,126.8416655,186006.5095,448860.289,45.27344965,38.65184620075621,6.621603449243793,5.385803882931744
강서구,화곡동,랑뷰티크호텔(RANG BEAUTIQUE HOTEL),2,고위험군,37.54416568,126.8453143,186329.9034,449417.2046,51.819899,38.65184620075621,13.168052799243789,5.385803882931744
강서구,화곡동,유니온호텔,0,중위험군,37.54365234,126.8454146,186338.6762,449360.2155,20.94983675,34.036476690883546,-13.086639940883547,5.385803882931744
강서구,화곡동,샤르망,0,중위험군,37.54346404,126.8462568,186413.0689,449339.1944,28.3897966,34.036476690883546,-5.646680090883546,5.385803882931744
강서구,화곡동,알프스,1,저위험군,37.53946339,126.8402722,185883.4292,448896.0522,28.16595928,30.19033543265633,-2.0243761526563304,5.385803882931744
강서구,화곡동,호텔 엔,0,중위험군,37.52735485,126.8404679,185898.4471,447552.1229,28.35622813,38.65184620075621,-10.295618070756209,5.385803882931744
강서구,화곡동,타임스테이,0,중위험군,37.53178993,126.8378977,185672.1079,448044.7507,27.8717558,31.728791935947218,-3.8570361359472187,5.385803882931744
강서구,화곡동,HOTEL Voll One(호텔 볼 원),1,저위험군,37.52621423,126.8458648,186375.2919,447424.7327,31.98958606,23.882663769163692,8.106922290836309,5.385803882931744
강서구,화곡동,케이투(K2),2,고위험군,37.52702441,126.8382612,185703.3239,447515.7812,26.78951372,30.19033543265633,-3.400821712656331,5.385803882931744
강서구,염창동,(주)나이아가라관광호텔,1,저위험군,37.54634585,126.8777893,189200.1477,449654.9513,12.84415556,23.882663769163692,-11.038508209163691,5.385803882931744
강서구,화곡동,호텔테마,0,중위험군,37.53838541,126.840763,185926.6074,448776.3359,28.14477806,38.65184620075621,-10.50706814075621,5.385803882931744
강서구,화곡동,호텔에스,1,저위험군,37.5274941,126.8439038,186202.1778,447567.0683,14.75208778,23.882663769163692,-9.130575989163692,5.385803882931744
강서구,화곡동,샤르망모텔,0,중위험군,37.5470128,126.8475673,186529.5175,449732.8756,34.46901901,38.65184620075621,-4.182827190756214,5.385803882931744
강서구,화곡동,뉴테르모 호텔,1,저위험군,37.52608084,126.846272,186411.254,447409.8692,19.43000618,23.882663769163692,-4.452657589163692,5.385803882931744
강서구,화곡동,빅토리아여관,2,고위험군,37.5266304,126.8388304,185753.5618,447471.9646,32.16138093,30.19033543265633,1.9710454973436704,5.385803882931744
강서구,화곡동,러브레터,2,고위험군,37.55072259,126.8507671,186812.9437,450144.1643,47.77112333,28.65187892936544,19.11924440063456,5.385803882931744
강서구,화곡동,리치,1,저위험군,37.52695482,126.8405119,185902.2558,447507.7179,25.17871103,30.19033543265633,-5.011624402656331,5.385803882931744
강서구,화곡동,앨리스 넥스트 도어,1,저위험군,37.52628531,126.8399562,185853.0116,447433.494,17.54428445,23.882663769163692,-6.338379319163693,5.385803882931744
강서구,화곡동,아리아모텔,1,저위험군,37.52662172,126.8386361,185736.386,447471.0307,23.67440591,30.19033543265633,-6.515929522656329,5.385803882931744
강서구,화곡동,골든프라자,0,중위험군,37.52713069,126.8404835,185899.7847,447527.2415,27.04809,38.65184620075621,-11.603756200756212,5.385803882931744
강서구,화곡동,호텔초콜렛,1,저위험군,37.52651538,126.8459385,186381.8542,447458.146,20.55375606,23.882663769163692,-3.3289077091636905,5.385803882931744
강서구,화곡동,리치모텔,1,저위험군,37.52666668,126.8462648,186410.7309,447474.8912,11.81414899,23.882663769163692,-12.068514779163692,5.385803882931744
강서구,화곡동,보성장,2,고위험군,37.52926828,126.8385501,185729.291,447764.7793,37.50695166,30.19033543265633,7.316616227343669,5.385803882931744
강서구,화곡동,커플모텔,0,중위험군,37.54357859,126.845546,186350.2751,449352.011,25.74770734,34.036476690883546,-8.288769350883545,5.385803882931744
강서구,화곡동,어거스트,0,중위험군,37.54356399,126.8475667,186528.8483,449350.0992,26.55217432,38.65184620075621,-12.099671880756212,5.385803882931744
강서구,외발산동,호텔 티제이,0,중위험군,37.54519551,126.8192793,184029.3198,449535.6072,34.89940129,36.34416144581988,-1.4447601558198784,5.385803882931744
강서구,화곡동,오프 스테이,2,고위험군,37.54380947,126.8451199,186312.6558,449377.6979,42.38123224,38.65184620075621,3.729386039243792,5.385803882931744
강서구,공항동,티파니,1,저위험군,37.55733168,126.8089428,183118.5994,450884.3844,26.10758449,23.882663769163692,2.224920720836309,5.385803882931744
강서구,화곡동,모텔노블레스,0,중위험군,37.52700313,126.8381166,185690.5381,447513.4414,18.6442557,30.19033543265633,-11.546079732656331,5.385803882931744
강서구,방화동,대성여인숙,2,고위험군,37.57037515,126.8076512,183007.441,452332.291,29.97668648,31.728791935947218,-1.7521054559472162,5.385803882931744
강서구,공항동,제일여관,1,저위험군,37.55739897,126.8090956,183132.1165,450891.8254,22.11818773,23.882663769163692,-1.7644760391636929,5.385803882931744
강서구,화곡동,청솔장,0,중위험군,37.52673966,126.8382944,185706.2051,447484.1724,18.18068964,30.19033543265633,-12.009645792656329,5.385803882931744
영등포구,(영등포동,별빛호텔(별),0,중위험군,37.51571739,126.9073379,191808.025,446252.5864,38.9644266,38.65184620075621,0.31258039924379233,5.385803882931744
영등포구,(양평동,스타장,1,저위험군,37.53421449,126.8968762,190885.3968,448306.4966,33.66557221,24.498046370480047,9.167525839519953,5.385803882931744
영등포구,(양평동,팔레스,1,저위험군,37.51896298,126.8896168,190241.7838,446614.4966,33.72515379,24.498046370480047,9.227107419519953,5.385803882931744
영등포구,신길동,은하수여관,2,고위험군,37.51149962,126.9195208,192884.6801,445783.4764,41.97676521,36.34416144581988,5.632603764180125,5.385803882931744
영등포구,(양평동,호텔 리버트리,2,고위험군,37.53378131,126.8981776,191000.3682,448258.2936,33.23440284,27.113422426074557,6.1209804139254445,5.385803882931744
영등포구,영등포동,삼호여관,0,중위험군,37.51126863,126.9108125,192114.7411,445758.5336,39.27038287,38.65184620075621,0.6185366692437881,5.385803882931744
영등포구,(당산동,당산 KS Stay,2,고위험군,37.53108375,126.9022621,191361.0673,447958.5146,52.16075079,38.65184620075621,13.508904589243791,5.385803882931744
영등포구,대림동,티파니 모텔,1,저위험군,37.4864738,126.9045947,191562.2241,443007.1676,20.75666813,23.267281167847337,-2.5106130378473352,5.385803882931744
영등포구,(영등포동,씨에프모텔,0,중위험군,37.51577484,126.9091214,191965.705,446258.8088,34.09102576,34.036476690883546,0.05454906911645452,5.385803882931744
영등포구,(영등포동,그곳에 호텔,1,저위험군,37.51493902,126.9071251,191789.1312,446166.2157,33.58467782,26.036502873770935,7.548174946229068,5.385803882931744
영등포구,대림동,충남여인숙,1,저위험군,37.48734907,126.9056744,191657.8099,443104.2148,25.81151618,23.267281167847337,2.544235012152665,5.385803882931744
영등포구,대림동,파나마모텔,2,고위험군,37.48740718,126.902949,191416.7793,443110.9093,43.86986944,34.036476690883546,9.833392749116456,5.385803882931744
영등포구,대림동,보성장여관,2,고위험군,37.48659256,126.9036107,191475.2103,443020.437,39.98700454,36.34416144581988,3.6428430941801224,5.385803882931744
영등포구,신길동,신길하우스,2,고위험군,37.50873312,126.9156566,192542.7671,445476.7293,41.73931683,34.036476690883546,7.702840139116454,5.385803882931744
영등포구,신길동,1971 신풍인,1,저위험군,37.49490242,126.9067297,191751.9698,443942.4448,30.24566894,27.113422426074557,3.1322465139254447,5.385803882931744
영등포구,(영등포동,데쟈트,1,저위험군,37.5150525,126.9067546,191756.3912,446178.843,19.77337579,26.036502873770935,-6.263127083770936,5.385803882931744
영등포구,(영등포동,홈,1,저위험군,37.51577496,126.9077618,191845.5097,446258.9391,23.20351017,23.882663769163692,-0.6791535991636906,5.385803882931744
영등포구,(영등포동,프라임레지던스,1,저위험군,37.5131442,126.9036083,191478.0144,445967.3261,34.65225833,27.113422426074557,7.538835903925445,5.385803882931744
영등포구,(영등포동,Q모텔,2,고위험군,37.5153198,126.9089882,191953.8803,446208.3165,47.61313824,34.036476690883546,13.576661549116452,5.385803882931744
영등포구,여의도동,호텔 코보스,1,저위험군,37.52740183,126.9198328,192913.7668,447548.3983,29.1775547,26.036502873770935,3.1410518262290665,5.385803882931744
영등포구,(영등포동,라움,1,저위험군,37.51537413,126.9074705,191819.7183,446214.4773,27.35315821,26.036502873770935,1.316655336229065,5.385803882931744
영등포구,(영등포동,아이리스 호텔,1,저위험군,37.51599326,126.905664,191660.0776,446283.3515,8.119504761,23.882663769163692,-15.763159008163692,5.385803882931744
영등포구,대림동,행운여인숙,2,고위험군,37.48671561,126.903718,191484.7141,443034.0843,45.89993233,36.34416144581988,9.55577088418012,5.385803882931744
영등포구,(영등포동,호텔 바모스,0,중위험군,37.51723716,126.9079016,191858.0269,446421.2128,29.96174865,38.65184620075621,-8.69009755075621,5.385803882931744
영등포구,여의도동,라다 호텔,1,저위험군,37.51759315,126.9295207,193769.2951,446459.0718,22.89020405,24.498046370480047,-1.6078423204800458,5.385803882931744
영등포구,신길동,파크여관,2,고위험군,37.50920872,126.9096699,192013.5045,445530.0061,53.1796202,38.65184620075621,14.527773999243792,5.385803882931744
영등포구,선유동,스위트 하우스,1,저위험군,37.52093563,126.8912436,190385.8547,446833.2685,30.30227406,27.113422426074557,3.1888516339254416,5.385803882931744
영등포구,(영등포동,미림게스트하우스(guesthouse),1,저위험군,37.5156048,126.9039259,191506.3713,446240.3929,12.05758382,23.882663769163692,-11.825079949163692,5.385803882931744
영등포구,(영등포동,호텔리더스,0,중위험군,37.51568625,126.9095283,192001.6762,446248.9418,34.16004836,34.036476690883546,0.12357166911645123,5.385803882931744
영등포구,(양평동,Y. ROAD 135,0,중위험군,37.52033345,126.8881265,190110.2158,446766.7572,35.11774321,36.34416144581988,-1.226418235819878,5.385803882931744
영등포구,신길동,삼성장여관,2,고위험군,37.50441709,126.9091691,191968.706,444998.2392,30.96093562,34.036476690883546,-3.0755410708835456,5.385803882931744
영등포구,대림동,서광여관,1,저위험군,37.48742525,126.9054578,191638.6622,443112.689,20.00046397,23.267281167847337,-3.266817197847338,5.385803882931744
영등포구,(영등포동,앤스테이,0,중위험군,37.51557239,126.9090643,191960.6361,446236.3443,36.95655176,34.036476690883546,2.920075069116457,5.385803882931744
영등포구,도림동,호텔마루,0,중위험군,37.50476727,126.9018127,191318.2926,445037.7579,37.49230267,38.65184620075621,-1.1595435307562099,5.385803882931744
영등포구,(영등포동,은성장모텔,2,고위험군,37.51592269,126.9036664,191483.4632,446275.6981,40.32445922,34.036476690883546,6.287982529116455,5.385803882931744
영등포구,신길동,스테이플라츠,2,고위험군,37.51066101,126.9195249,192884.9665,445690.401,44.40153166,36.34416144581988,8.057370214180125,5.385803882931744
영등포구,신길동,엔엠다다름 호텔(N.M.Dadareum  Hotel),1,저위험군,37.50461228,126.9095234,192000.0542,445019.8726,46.25771583,27.113422426074557,19.144293403925445,5.385803882931744
영등포구,(양평동,양남여관,1,저위험군,37.51988672,126.8900107,190276.7257,446716.9793,19.640565,28.65187892936544,-9.011313929365443,5.385803882931744
영등포구,(영등포동,금화장여관,1,저위험군,37.51824016,126.9015992,191300.9849,446533.0972,21.36898715,28.65187892936544,-7.282891779365443,5.385803882931744
영등포구,신길동,동원여관,2,고위험군,37.50789505,126.9125001,192263.5929,445383.9691,49.09064347,38.65184620075621,10.438797269243793,5.385803882931744
영등포구,신길동,엔엠다다름 호텔(N.M.Dadareum Hotel),2,고위험군,37.50471213,126.9095027,191998.2416,445030.9564,36.78014242,27.113422426074557,9.66671999392544,5.385803882931744
영등포구,(영등포동,넘버25영등포점(영등포테마),1,저위험군,37.5152363,126.9075592,191827.5415,446199.1722,25.59987291,26.036502873770935,-0.43662996377093677,5.385803882931744
영등포구,신길동,플라워하우스,2,고위험군,37.49712203,126.9072053,191794.2707,444188.7511,40.9211515,36.34416144581988,4.576990054180122,5.385803882931744
영등포구,(당산동,조이빌,1,저위험군,37.52431897,126.8953845,190752.3258,447208.3618,21.84263845,28.65187892936544,-6.809240479365442,5.385803882931744
영등포구,(양평동,선유도,1,저위험군,37.53437913,126.8970572,190901.4065,448324.7521,18.84294556,24.498046370480047,-5.655100810480047,5.385803882931744
영등포구,(영등포동,맥스모텔,0,중위험군,37.51836789,126.9048282,191586.4548,446546.98,23.66672624,34.036476690883546,-10.369750450883547,5.385803882931744
영등포구,(영등포동,온천 모텔,0,중위험군,37.51468253,126.9067563,191756.4999,446137.7808,29.91326839,34.036476690883546,-4.123208300883547,5.385803882931744
영등포구,(영등포동,자매여인숙,2,고위험군,37.51799546,126.9062536,191712.4235,446505.5184,61.94283657,36.34416144581988,25.59867512418012,5.385803882931744
영등포구,(당산동,향도여관,2,고위험군,37.51960274,126.8976129,190948.7395,446684.7025,25.60721237,27.113422426074557,-1.5062100560745577,5.385803882931744
영등포구,선유동,영포장모텔,1,저위험군,37.51966906,126.8911281,190375.4764,446692.7069,28.10142632,28.65187892936544,-0.5504526093654398,5.385803882931744
영등포구,신길동,로체모텔,2,고위험군,37.50965931,126.9232469,193213.9469,445578.9502,44.86106513,34.036476690883546,10.824588439116454,5.385803882931744
영등포구,신길동,로또모텔,0,중위험군,37.49999014,126.9029513,191418.4243,444507.4535,32.06979446,38.65184620075621,-6.582051740756214,5.385803882931744
영등포구,(당산동,수경여관,2,고위험군,37.51920985,126.8979333,190977.0154,446641.0659,30.79141449,31.728791935947218,-0.9373774459472166,5.385803882931744
영등포구,신길동,테마모텔,0,중위험군,37.50393899,126.9099177,192034.8529,444945.1126,32.95282634,34.036476690883546,-1.0836503508835449,5.385803882931744
영등포구,(당산동,S L  모텔,1,저위험군,37.52429217,126.8955426,190766.3016,447205.3718,21.46216372,28.65187892936544,-7.189715209365442,5.385803882931744
영등포구,신길동,성원여인숙,2,고위험군,37.50884384,126.9099462,192037.8947,445489.4857,47.42182048,38.65184620075621,8.76997427924379,5.385803882931744
영등포구,신길동,미화여관,2,고위험군,37.50932383,126.9170005,192661.6452,445542.185,44.28060089,38.65184620075621,5.628754689243792,5.385803882931744
영등포구,(양평동,해피트리,1,저위험군,37.53419453,126.8970155,190897.6984,448304.2678,34.72004682,24.498046370480047,10.222000449519953,5.385803882931744
영등포구,신길동,민모텔,1,저위험군,37.49583854,126.9172973,192686.5714,444045.4684,29.4805868,24.498046370480047,4.982540429519954,5.385803882931744
영등포구,대림동,미도여관,1,저위험군,37.48605527,126.9045317,191556.6025,442960.7219,19.64389834,23.267281167847337,-3.623382827847337,5.385803882931744
영등포구,신길동,모텔봄 보라매역점,1,저위험군,37.49635627,126.9180871,192756.4593,444102.8686,20.73476945,24.498046370480047,-3.7632769204800454,5.385803882931744
영등포구,(영등포동,경화장,2,고위험군,37.51553369,126.9091914,191971.8676,446232.0383,47.7639538,34.036476690883546,13.727477109116457,5.385803882931744
영등포구,(영등포동,신영 모텔,1,저위험군,37.5149358,126.9061171,191700.0175,446165.9468,21.12474793,26.036502873770935,-4.911754943770934,5.385803882931744
영등포구,(영등포동,대지여인숙,2,고위험군,37.51792497,126.9052886,191627.1073,446497.7803,24.52205611,28.65187892936544,-4.12982281936544,5.385803882931744
영등포구,신길동,수정장여관,2,고위험군,37.49862932,126.9161197,192582.7083,444355.3009,47.48366481,38.65184620075621,8.83181860924379,5.385803882931744
영등포구,(영등포동,유토피아모텔,2,고위험군,37.51541218,126.9088895,191945.168,446218.578,43.28420513,34.036476690883546,9.24772843911645,5.385803882931744
영등포구,(영등포동,더문 호텔,0,중위험군,37.51580863,126.9063673,191722.2291,446262.7978,30.5061516,38.65184620075621,-8.145694600756212,5.385803882931744
영등포구,(영등포동,호텔 아하바,0,중위험군,37.51586069,126.9056451,191658.3875,446268.6396,20.91898205,36.34416144581988,-15.425179395819878,5.385803882931744
영등포구,신길동,아로마 여인숙,2,고위험군,37.51155879,126.9191102,192848.3829,445790.0746,46.47175286,36.34416144581988,10.127591414180124,5.385803882931744
영등포구,(당산동,호텔 K,1,저위험군,37.53135296,126.9001856,191177.5596,447988.5864,14.48374951,25.113428971796402,-10.629679461796401,5.385803882931744
영등포구,신길동,스테이 나야,1,저위험군,37.50405878,126.9099037,192033.6215,444958.4089,25.19000237,27.113422426074557,-1.9234200560745585,5.385803882931744
영등포구,(영등포동,헬로호텔,2,고위험군,37.5149741,126.9063477,191720.4077,446170.1773,35.99276125,26.036502873770935,9.956258376229066,5.385803882931744
영등포구,(영등포동,아랑여인숙,1,저위험군,37.51808483,126.9076495,191835.8359,446515.3153,30.62943109,30.19033543265633,0.43909565734367106,5.385803882931744
영등포구,(영등포동,코모도,1,저위험군,37.5151741,126.9060944,191698.0326,446192.3971,22.92446824,26.036502873770935,-3.1120346337709357,5.385803882931744
영등포구,(영등포동,뉴욕호텔,1,저위험군,37.51586735,126.9073772,191811.5238,446269.2266,21.67907297,23.882663769163692,-2.203590799163692,5.385803882931744
영등포구,(영등포동,호텔 베이직,1,저위험군,37.51505344,126.9071562,191791.8888,446178.9122,21.94997676,26.036502873770935,-4.086526113770937,5.385803882931744
영등포구,(당산동,스테이앤유,2,고위험군,37.51869207,126.895863,190793.9332,446583.7994,43.09597904,28.65187892936544,14.444100110634562,5.385803882931744
영등포구,(당산동,남선여인숙,2,고위험군,37.51864741,126.8980153,190984.2021,446578.6343,32.76152802,28.65187892936544,4.109649090634559,5.385803882931744
영등포구,(양평동,유니언호텔,1,저위험군,37.53591594,126.8922478,190476.5261,448495.7953,21.78932749,28.65187892936544,-6.86255143936544,5.385803882931744
영등포구,(영등포동,호텔야자(YaJa) 영등포점,0,중위험군,37.51574165,126.9093127,191982.6137,446255.1088,34.60027186,34.036476690883546,0.5637951691164531,5.385803882931744
영등포구,(영등포동,코코빌,2,고위험군,37.52219975,126.9048615,191589.8287,446972.2654,34.36703318,36.34416144581988,-1.9771282658198785,5.385803882931744
영등포구,(당산동,아폴로 스테이,2,고위험군,37.51991087,126.8919494,190448.1094,446719.4611,55.07311762,38.65184620075621,16.421271419243787,5.385803882931744
영등포구,(영등포동,대성 여인숙,2,고위험군,37.51724897,126.9074611,191819.0902,446422.5617,34.80797381,34.036476690883546,0.7714971191164537,5.385803882931744
영등포구,(영등포동,SB호텔,0,중위험군,37.51535175,126.9095803,192006.2298,446211.8121,23.05430747,34.036476690883546,-10.982169220883545,5.385803882931744
영등포구,(영등포동,코지하우스(Cozyhouse),0,중위험군,37.51579105,126.9080381,191869.94,446260.701,34.70948449,34.036476690883546,0.6730077991164549,5.385803882931744
영등포구,(영등포동,호텔 갤럭시,1,저위험군,37.51526909,126.9070867,191785.7699,446202.8527,20.13435686,26.036502873770935,-5.902146013770935,5.385803882931744
영등포구,(문래동,문래 스테이,1,저위험군,37.5116848,126.895498,190760.7995,445806.1167,26.8017619,30.19033543265633,-3.3885735326563307,5.385803882931744
영등포구,(영등포동,영등포여관 오성장,1,저위험군,37.51970176,126.9051584,191615.7941,446694.9933,16.11548201,25.113428971796402,-8.997946961796401,5.385803882931744
영등포구,신길동,세일장,2,고위험군,37.49525284,126.9064822,191730.1181,443981.3586,34.99653058,27.113422426074557,7.883108153925441,5.385803882931744
영등포구,(영등포동,베니키아 호텔 카카오,0,중위험군,37.51472287,126.9110949,192140.0736,446141.8868,28.95452415,34.036476690883546,-5.081952540883545,5.385803882931744
