"TRDAR_NO"|"TRDAR_NM"|"SIGNGU_CD"|"SIGNGU_NM"|"GRFA_SM"|"RSDNTL_BULD_GRFA"|"RSDNTL_BULD_EXCL_GRFA"|"MOAV_STPRD_FRNR_LVLH_POPNO"|"ZERO_TIZN_STPRD_FRNR_LVLH_POPNO"|"ONE_TIZN_STPRD_FRNR_LVLH_POPNO"|"TWO_TIZN_STPRD_FRNR_LVLH_POPNO"|"THREE_TIZN_STPRD_FRNR_LVLH_POPNO"|"FOUR_TIZN_STPRD_FRNR_LVLH_POPNO"|"FIVE_TIZN_STPRD_FRNR_LVLH_POPNO"|"SIX_TIZN_STPRD_FRNR_LVLH_POPNO"|"SEVEN_TIZN_STPRD_FRNR_LVLH_POPNO"|"EIGHT_TIZN_STPRD_FRNR_LVLH_POPNO"|"NINE_TIZN_STPRD_FRNR_LVLH_POPNO"|"TEN_TIZN_STPRD_FRNR_LVLH_POPNO"|"ELEVEN_TIZN_STPRD_FRNR_LVLH_POPNO"|"TLV_TIZN_STPRD_FRNR_LVLH_POPNO"|"THIRTEEN_TIZN_STPRD_FRNR_LVLH_POPNO"|"FOURTEEN_TIZN_STPRD_FRNR_LVLH_POPNO"|"FFTN_TIZN_STPRD_FRNR_LVLH_POPNO"|"SXTN_TIZN_STPRD_FRNR_LVLH_POPNO"|"SVNTN_TIZN_STPRD_FRNR_LVLH_POPNO"|"EGHTN_TIZN_STPRD_FRNR_LVLH_POPNO"|"NNTN_TIZN_STPRD_FRNR_LVLH_POPNO"|"TNT_TIZN_STPRD_FRNR_LVLH_POPNO"|"TNONE_TIZN_STPRD_FRNR_LVLH_POPNO"|"TNTT_TIZN_STPRD_FRNR_LVLH_POPNO"|"TNTTH_TIZN_STPRD_FRNR_LVLH_POPNO"|"MOAV_STPRD_FRNR_VST_POPNO"|"ZERO_TIZN_STPRD_FRNR_VST_POPNO"|"ONE_TIZN_STPRD_FRNR_VST_POPNO"|"TWO_TIZN_STPRD_FRNR_VST_POPNO"|"THREE_TIZN_STPRD_FRNR_VST_POPNO"|"FOUR_TIZN_STPRD_FRNR_VST_POPNO"|"FIVE_TIZN_STPRD_FRNR_VST_POPNO"|"SIX_TIZN_STPRD_FRNR_VST_POPNO"|"SEVEN_TIZN_STPRD_FRNR_VST_POPNO"|"EIGHT_TIZN_STPRD_FRNR_VST_POPNO"|"NINE_TIZN_STPRD_FRNR_VST_POPNO"|"TEN_TIZN_STPRD_FRNR_VST_POPNO"|"ELEVEN_TIZN_STPRD_FRNR_VST_POPNO"|"TLV_TIZN_STPRD_FRNR_VST_POPNO"|"THIRTEEN_TIZN_STPRD_FRNR_VST_POPNO"|"FOURTEEN_TIZN_STPRD_FRNR_VST_POPNO"|"FFTN_TIZN_STPRD_FRNR_VST_POPNO"|"SXTN_TIZN_STPRD_FRNR_VST_POPNO"|"SVNTN_TIZN_STPRD_FRNR_VST_POPNO"|"EGHTN_TIZN_STPRD_FRNR_VST_POPNO"|"NNTN_TIZN_STPRD_FRNR_VST_POPNO"|"TNT_TIZN_STPRD_FRNR_VST_POPNO"|"TNONE_TIZN_STPRD_FRNR_VST_POPNO"|"TNTT_TIZN_STPRD_FRNR_VST_POPNO"|"TNTTH_TIZN_STPRD_FRNR_VST_POPNO"|"TRDAR_CRDNT_CONT"|"DATA_STRD_YM"
9214|"가산디지털단지역_2"|11545|"금천구"|556177.43|25483.76|530693.67|14.7|13.78|14.5|14.89|15.07|15.44|15.09|13.76|13.97|14.61|16.31|17.31|16.8|16.83|16.88|16.35|15.59|14.38|14|14.47|13.83|11.94|11.7|12.5|12.9|14.03|13.14|13.83|14.21|14.38|14.73|14.39|13.13|13.33|13.94|15.56|16.51|16.03|16.06|16.11|15.61|14.88|13.72|13.36|13.81|13.2|11.4|11.16|11.93|12.31|"MULTIPOLYGON (((126.879237165462 37.485942823042, 126.879237169129 37.4859405705406, 126.879583326625 37.4851390359541, 126.879784760264 37.4846819847784, 126.880085469133 37.4840110471105, 126.880312437802 37.4834909509807, 126.88056206669 37.4829393424497, 126.88098194284 37.481977950713, 126.88132230579 37.4812417272683, 126.881588979345 37.4806270634594, 126.881807397653 37.4801384905815, 126.882224401354 37.4791861010755, 126.882578956988 37.4783958277598, 126.882851237939 37.4777969339879, 126.883075342181 37.4772768291028, 126.88335045914 37.4766666743563, 126.883723359148 37.4767796716881, 126.884537019499 37.4769899623773, 126.883946921808 37.4784062052413, 126.883623496023 37.4791807461425, 126.88333979344 37.4798539628979, 126.883090134922 37.4804438702042, 126.882636568683 37.4812836004737, 126.882194509529 37.4819904425824, 126.881857261725 37.4825487235825, 126.881613314795 37.4830890781216, 126.881423264193 37.4835078515005, 126.881216125543 37.4840054448766, 126.881031694747 37.4844422433195, 126.880767880332 37.4850253733002, 126.880552329285 37.4854756541765, 126.87995561048 37.4856552428802, 126.879237165462 37.485942823042)))"|"202505"
9215|"가산디지털단지역_3"|11545|"금천구"|1308726.98|45209.3599999999|1263517.62|141.94|112.56|110.86|111.74|111.64|98.41|99.11|100.92|100.03|102.14|110.7|134.62|163.89|181.02|200.46|201.89|209.53|208.02|202.26|184.72|170.8|147.66|124.44|107.36|111.77|138.16|110.02|108.43|109.38|109.2|96.19|96.88|98.18|96.83|98.58|106.87|130.59|159.3|176.21|195.47|197.06|204.53|202.96|197|179.64|166.02|143.02|120.35|103.88|109.26|"MULTIPOLYGON (((126.882569172982 37.4827904597791, 126.882577666951 37.4827814582937, 126.882801727556 37.4822996469491, 126.882983220264 37.4819236603153, 126.883088213979 37.4816624746729, 126.883184801919 37.4813539778686, 126.883238842582 37.481140043737, 126.88327569706 37.4810702528578, 126.883550759181 37.480502895632, 126.88384876043 37.479723824806, 126.884053039784 37.4792284761019, 126.88430830787 37.4786588447626, 126.884563607131 37.4780666877614, 126.884847218496 37.4774407704424, 126.88498335921 37.4771345634475, 126.8860201781 37.4774306588566, 126.88683382104 37.4776612062754, 126.887147411571 37.4777516101943, 126.887161618882 37.4777020687402, 126.88742569292 37.4768981780932, 126.887593434307 37.4762473646405, 126.887888989677 37.4751777069449, 126.888916983441 37.4756945144676, 126.889699262324 37.4761029605919, 126.890043842444 37.4762587088968, 126.89043060915 37.4765564038843, 126.890571719671 37.476696191855, 126.891130640025 37.477169741536, 126.89137903923 37.4773884663911, 126.891378907172 37.4774785666178, 126.891075949385 37.4778431905992, 126.890583344086 37.4783945943023, 126.890308682905 37.4787322126857, 126.889949109329 37.479148588147, 126.889491029255 37.4792810532442, 126.889202557634 37.4793979101472, 126.888399322771 37.4797462835759, 126.888144703989 37.4799037153881, 126.887748525505 37.4802164336242, 126.887414570825 37.4804999279473, 126.887137109189 37.480806001019, 126.886771782809 37.4812696637352, 126.886482971673 37.4816005017958, 126.886132773325 37.4814109501496, 126.885711910541 37.4812235808141, 126.885474654226 37.481112975468, 126.885329868463 37.4815227896541, 126.885082941804 37.4821802788988, 126.885012208306 37.4822252593938, 126.88475212046 37.4822542855477, 126.884574132077 37.482200049567, 126.884548300369 37.4824523047826, 126.884437892689 37.4825625683887, 126.884270928798 37.4826885433946, 126.884103960827 37.4828167706639, 126.883784646749 37.4827601406355, 126.883725101651 37.4828794642047, 126.883580865165 37.4829311281424, 126.883289816714 37.4828745249543, 126.883021253349 37.4828990338088, 126.882569172982 37.4827904597791)))"|"202505"
9216|"개봉동 현대아파트"|11530|"구로구"|108555.18|58263.08|50292.1|8.6|8.43|8.21|8.41|8.21|8.46|8.21|9.06|8.82|8.26|8.77|8.25|8.02|8.06|8.37|8.47|8.01|8.56|9.46|8.34|8.77|9.57|10.89|9.24|8|4.17|3.55|3.45|3.51|3.4|3.51|3.45|3.92|4.1|3.97|4.41|4.21|4.2|4.34|4.54|4.69|4.39|4.67|5.15|4.53|4.59|4.79|5.27|4.27|3.46|"MULTIPOLYGON (((126.854215688406 37.4915072736113, 126.854210034619 37.4915072665687, 126.854241806449 37.4911626732439, 126.854285009125 37.4907550240437, 126.854316740537 37.4904307031304, 126.854357013997 37.4900748577775, 126.854382799833 37.4898991946195, 126.85449302426 37.4899105942225, 126.854885852913 37.4899628895238, 126.85490611136 37.4897218968001, 126.854963720593 37.4891723573927, 126.855010013039 37.4886273088933, 126.855041806294 37.4882692001847, 126.855059140351 37.4880777588279, 126.855095940992 37.4880507743508, 126.855237287929 37.488046444263, 126.855582153029 37.4880468703314, 126.855645391966 37.4875063473936, 126.855699939868 37.4870739338614, 126.85588931744 37.4870809247243, 126.856423460007 37.4871378938635, 126.856762624071 37.4871608345307, 126.856834916919 37.4877848666416, 126.856912873182 37.4884044005607, 126.856849768446 37.4888796016619, 126.856817679707 37.4893953857059, 126.85675723533 37.4899561850535, 126.856705083802 37.4906138520982, 126.856653274666 37.4910935717506, 126.856612872426 37.4915214977591, 126.856485492499 37.4916091892095, 126.856313051753 37.4916089776027, 126.855510234792 37.4915967266174, 126.854868555604 37.4915824176086, 126.854252385003 37.4915343493455, 126.854215688406 37.4915072736113)))"|"202505"
9217|"구로기계공구상_1"|11530|"구로구"|82706.41|0|82706.41|1.8|1.45|1.48|1.44|1.38|1.39|1.48|1.44|1.55|1.62|1.85|2.34|2.44|2.69|2.37|2.58|2.33|2.17|1.91|1.77|1.47|1.68|1.54|1.47|1.42|1.8|1.45|1.48|1.44|1.38|1.39|1.48|1.44|1.55|1.62|1.85|2.34|2.44|2.69|2.37|2.58|2.33|2.17|1.91|1.77|1.47|1.68|1.54|1.47|1.42|"MULTIPOLYGON (((126.876502138769 37.5055907865265, 126.876499300087 37.5055975410188, 126.876098671118 37.5050790423378, 126.876155286988 37.5050385574042, 126.876019884088 37.5048514564681, 126.876478267949 37.5046447121884, 126.876656918173 37.5043295512041, 126.876900353273 37.5041608706014, 126.87708714286 37.5040506948621, 126.877417818408 37.5041276272554, 126.876963190888 37.5037780120849, 126.87665817712 37.5035727131007, 126.876703624477 37.5034466211585, 126.876805917893 37.5031403892672, 126.876902548346 37.5028386563014, 126.877002024011 37.5025256637418, 126.877055847499 37.5024626504285, 126.877197336056 37.5023884667801, 126.877415206213 37.5022873331485, 126.877618939289 37.5021861843036, 126.877992176075 37.5021663022309, 126.878365420056 37.5021419139882, 126.878712746466 37.5024058175292, 126.879198459702 37.5027644681974, 126.879432837912 37.5029426577745, 126.879463755392 37.5030553146223, 126.879407043873 37.5031566185233, 126.879033335744 37.5034625718943, 126.878401998755 37.5039732335068, 126.877954622318 37.5043692066329, 126.877184533716 37.5049968464937, 126.876502138769 37.5055907865265)))"|"202505"
9218|"구로기계공구상_2"|11530|"구로구"|21123.98|0|21123.98|2.28|0.22|0.12|0.08|0.04|0.04|0.04|0.22|0.86|1.25|1.8|3.39|3.42|4.07|4.58|5.1|5.1|4.72|4.33|4.07|3.17|2.45|1.88|1.2|0.5|2.28|0.22|0.12|0.08|0.04|0.04|0.04|0.22|0.86|1.25|1.8|3.39|3.42|4.07|4.58|5.1|5.1|4.72|4.33|4.07|3.17|2.45|1.88|1.2|0.5|"MULTIPOLYGON (((126.877164096282 37.5053865071335, 126.877147131766 37.5053864892941, 126.877846480419 37.5047948157376, 126.87821171788 37.5044888573673, 126.87864202621 37.5041559354952, 126.879078091989 37.5037576955404, 126.879505568591 37.5034225150454, 126.879599031963 37.5033235014921, 126.879774407521 37.5032741271802, 126.879921396359 37.5032945508835, 126.880466466516 37.5036712772921, 126.880994574321 37.5040502363795, 126.880824682266 37.5042054855129, 126.880416926109 37.5045857408955, 126.880017728239 37.5049164486797, 126.879581693617 37.505294419575, 126.879180516264 37.5051002904504, 126.878869379849 37.5051743006253, 126.878530466932 37.5049441938786, 126.878310173542 37.5047952997171, 126.878075258797 37.5049414671219, 126.877585668137 37.5052135073299, 126.877164096282 37.5053865071335)))"|"202505"
9219|"디지털단지오거리"|11530|"구로구"|30664.2|10664.94|19999.26|45.51|40.55|39.88|38.86|39.08|40.74|40.54|39.46|41.24|41.83|42.57|41.32|39.32|41.63|39.06|37.24|37.59|41.03|56.82|67.7|73.26|66.63|57.93|47.35|40.61|27.33|24.45|24.22|23.72|23.91|25.55|25.33|24.42|25.46|25.87|26.14|25.13|23.76|24.89|23.36|22.23|22.44|24.43|33.28|39.32|42.5|38.78|33.99|28.27|24.44|"MULTIPOLYGON (((126.887236296692 37.4824932246577, 126.887233487267 37.48248195941, 126.887070054807 37.4821484304072, 126.886957491066 37.4818217079527, 126.886977517177 37.4816640518533, 126.887082297639 37.4815335078468, 126.887325844078 37.4812274022114, 126.887626044831 37.4808380078404, 126.888189227462 37.4803677746227, 126.888517481659 37.4801135552562, 126.888865417524 37.479926928941, 126.889329242998 37.4797359065325, 126.889764764795 37.47956963315, 126.889990843823 37.4795946240759, 126.890264659139 37.4798313952062, 126.890026892454 37.4800631796756, 126.889882404664 37.4802905466974, 126.8898283869 37.4805022314256, 126.889370637918 37.4804071930728, 126.889201335384 37.4802155693155, 126.888952194159 37.4804901384481, 126.888510415964 37.4810528441273, 126.888037484931 37.4816515583309, 126.887689173841 37.4820792000285, 126.887352168432 37.48250459907, 126.887236296692 37.4824932246577)))"|"202505"
9220|"구로역"|11530|"구로구"|104882.2|0|104882.2|14.31|7.64|7.4|6.61|6.65|6.45|6.79|7.22|8.74|11.74|17.48|19.83|22.24|24.53|21.94|22.18|18.29|18.29|19.3|17.64|19.56|18.19|12.91|12.31|9.57|14.31|7.64|7.4|6.61|6.65|6.45|6.79|7.22|8.74|11.74|17.48|19.83|22.24|24.53|21.94|22.18|18.29|18.29|19.3|17.64|19.56|18.19|12.91|12.31|9.57|"MULTIPOLYGON (((126.882515535525 37.502371412488, 126.882524021014 37.5023691685264, 126.882748147946 37.5018828539926, 126.882380832893 37.5017360721157, 126.882103999299 37.5015848754839, 126.881991026589 37.5015104288896, 126.881957253561 37.5014135372808, 126.881997028991 37.5012919425138, 126.882107467899 37.5011816815918, 126.882308482433 37.501006189404, 126.882798317015 37.5005516771653, 126.883013531952 37.500333400513, 126.88325091277 37.5004012131082, 126.883581511374 37.5005209257072, 126.88354967558 37.5009894138916, 126.88332058643 37.5010409926666, 126.883263782303 37.5012053683522, 126.883212501127 37.5014530920088, 126.883220667047 37.5016535726201, 126.883064942787 37.5017953242195, 126.882903542004 37.5019505849124, 126.882835466254 37.5020901715703, 126.883448585546 37.5023475701153, 126.882515535525 37.502371412488)))"|"202505"
9221|"구로중앙유통단지"|11530|"구로구"|288619.19|0|288619.19|6.29|5.07|5.15|5.01|4.8|4.85|5.17|5.03|5.39|5.64|6.44|8.17|8.5|9.37|8.27|9.01|8.12|7.56|6.67|6.16|5.12|5.87|5.38|5.14|4.96|6.29|5.07|5.15|5.01|4.8|4.85|5.17|5.03|5.39|5.64|6.44|8.17|8.5|9.37|8.27|9.01|8.12|7.56|6.67|6.16|5.12|5.87|5.38|5.14|4.96|"MULTIPOLYGON (((126.873773094011 37.5041208594814, 126.873632589592 37.5037586899204, 126.873435620094 37.5032043621471, 126.873356820032 37.5029902894138, 126.873928170125 37.5028557572866, 126.873759684673 37.5021775732562, 126.873641782346 37.5016818960457, 126.87419607426 37.501596899121, 126.873628306008 37.5012944516133, 126.872915653971 37.5013995462744, 126.872789187844 37.5009556663256, 126.872668242358 37.5005906297072, 126.872541670686 37.5002098193102, 126.872443294929 37.4998740895261, 126.872299746912 37.4995022702957, 126.872124705298 37.4993601714167, 126.872161567464 37.4992971417424, 126.872232483821 37.4991598167872, 126.872345745588 37.4990585780457, 126.8725351357 37.4990768047507, 126.873029637916 37.4992260080337, 126.873668094911 37.4995127674499, 126.874433693468 37.4998514675903, 126.875343351041 37.5002714065225, 126.876038276425 37.5006145258109, 126.876351825823 37.5007792905314, 126.876781147953 37.501032024056, 126.876837086997 37.5013969879378, 126.876771678018 37.5016266738869, 126.876561972059 37.5019192773952, 126.876182539992 37.5022635082422, 126.875981635846 37.5023624051109, 126.875576923071 37.5026052447004, 126.875339163635 37.5027626661837, 126.875098924882 37.5027128546519, 126.874869376244 37.503030211367, 126.874537778421 37.5035028804847, 126.874132489055 37.5040790841955, 126.873773094011 37.5041208594814)), ((126.873773094011 37.5041208594814, 126.873773340274 37.5041214942594, 126.873767685532 37.5041214881511, 126.873773094011 37.5041208594814)))"|"202505"
9222|"대림역"|11530|"구로구"|128920.21|55410.44|73509.77|20.53|18.57|19.07|19.77|20.07|19.79|19.08|18.62|17.16|14.96|14.12|15.1|15.65|16.32|15.65|15.65|17.57|21.62|29.74|35.96|33.99|29.3|20.26|19.53|19.36|15.75|13.01|13.31|13.64|13.81|13.8|13.43|13.25|12.92|12.15|11.72|12.07|11.87|11.99|11.41|11.15|13.29|17.64|25.52|31.55|29.97|24.6|16.02|14.31|13.39|"MULTIPOLYGON (((126.889410453306 37.4953953971146, 126.889424585163 37.4953976630089, 126.88936525761 37.495370576752, 126.889387880679 37.4953660931955, 126.889611636636 37.4950847423495, 126.889323508198 37.4949312992841, 126.889493445631 37.4947197251486, 126.889987809215 37.4949657150163, 126.890775958701 37.4953674008399, 126.891400239751 37.4957058589032, 126.892191218547 37.4961165478845, 126.892516076724 37.4962925427978, 126.892524410841 37.4963939130463, 126.892510255814 37.4964074150123, 126.892221398385 37.4967472761931, 126.892006509597 37.4967673499624, 126.891647748565 37.4965755546671, 126.891184460173 37.4963341057945, 126.890526283371 37.4959730898084, 126.889907624684 37.4956571574657, 126.889410453306 37.4953953971146)))"|"202505"
9223|"신도림역"|11530|"구로구"|912845.14|175677.41|737167.73|51.47|24.01|19.88|18.8|18.37|19.27|20.44|22.94|23.28|27.74|48.45|77.01|89.18|95.02|87.01|86.28|77.18|67.05|71.27|71.52|68.02|50.88|53.06|38.75|41.54|48.33|22.94|18.96|17.87|17.31|18.28|17.72|19.38|21.94|26.34|44.26|68.13|86.9|91.91|84.54|77.89|71.86|65.05|68.82|69.36|65.44|49.17|51.71|37.42|39.4|"MULTIPOLYGON (((126.888977556373 37.5107232411043, 126.888977559751 37.5107209886115, 126.889082498947 37.510509353792, 126.88937424127 37.5101762613469, 126.889450704217 37.5100974964546, 126.889595083032 37.5099827558597, 126.889770772814 37.5097283898993, 126.889674715502 37.5096742391912, 126.889191539406 37.5094462791621, 126.888339223772 37.5102518603095, 126.887986144675 37.5100059998246, 126.887548360049 37.50968121931, 126.8870258174 37.5093135577055, 126.886650174821 37.5090361363972, 126.886664515975 37.5089032530253, 126.886961673751 37.5087300989778, 126.887250309814 37.5085817134083, 126.88750794449 37.5083657223441, 126.887070161198 37.5080476974667, 126.886700159133 37.5077837967023, 126.886714448275 37.5076847007018, 126.886907086762 37.5074438703379, 126.887139343179 37.507180552996, 126.8873432341 37.5069757727378, 126.887577702976 37.5071156536825, 126.888213312624 37.5074969363271, 126.88862573804 37.5077563678731, 126.888871498151 37.5079120244905, 126.8892737161 37.5074371299825, 126.889721282689 37.5068856920226, 126.890010173879 37.5065571000915, 126.890310348986 37.5062442855278, 126.890536911541 37.5059967235729, 126.890647215112 37.5059743020402, 126.890743261746 37.5060329569744, 126.891325272368 37.5063353353193, 126.891969432815 37.5066783133183, 126.892506311837 37.5069130690844, 126.892848188906 37.5070845734809, 126.892845348378 37.5070935808609, 126.892584402547 37.5076564651582, 126.89215372893 37.5082687469442, 126.891929926589 37.5085613643986, 126.891992079893 37.5085974619182, 126.891510209338 37.5094079135323, 126.891255115663 37.5098243878415, 126.890915114693 37.5102925896126, 126.890601480139 37.5101368736703, 126.890316112817 37.509987940961, 126.889998813156 37.51039759652, 126.889367488819 37.510910568658, 126.889248721667 37.5109149609711, 126.888977556373 37.5107232411043)))"|"202505"
9224|"오류동"|11530|"구로구"|1757891.17|36331.4399999999|1721559.73|49.01|47.02|41.59|39.97|40|41.04|40.42|43.32|38.33|41.42|39.78|45.61|44.75|43.96|48.27|40.94|35.91|34.78|37.41|44.51|67.45|89.95|90.94|78.37|58.29|42.66|41.13|36.71|35.08|35.16|36.26|35.54|37.4|33.42|36.58|34.98|39.96|39.15|37.73|41.41|34.9|30.46|29.25|30.69|38.06|59.4|78.84|79.93|69.51|51.36|"MULTIPOLYGON (((126.842502847581 37.497314818733, 126.842508520889 37.4973058163624, 126.842514781087 37.4970197572736, 126.842512426366 37.4967967565919, 126.842544325812 37.4964183794386, 126.842578517822 37.4962922853829, 126.842652302963 37.4961594870149, 126.842556278079 37.4961143079532, 126.842315896301 37.4961522770575, 126.841979772161 37.4960121689964, 126.841126779289 37.4956461099435, 126.840776534083 37.4955014742945, 126.840992063653 37.4951864169926, 126.841360437829 37.4947837188645, 126.840860509301 37.494571305582, 126.84045384558 37.4943725322611, 126.840250470979 37.4942934175255, 126.840372539536 37.4940570713264, 126.840468942226 37.4939243050948, 126.840551291793 37.4937532271294, 126.840763117248 37.4938458678503, 126.841090758081 37.4939814629015, 126.841570903987 37.4941893434677, 126.841782674422 37.4943090122951, 126.8418022765 37.4943968863169, 126.842203428558 37.4945303250427, 126.84255091654 37.4946411652616, 126.842641280747 37.4946885892325, 126.842960371497 37.4948602076127, 126.843172212567 37.4949483390213, 126.843403696234 37.4951063238437, 126.843705941953 37.4952238576556, 126.843903678129 37.4952984539187, 126.844268068373 37.4954408466172, 126.844770924102 37.4956127043303, 126.845186148176 37.4957821915749, 126.845123347619 37.4960726811077, 126.845550126687 37.4961250523185, 126.84619447876 37.4962317679957, 126.846129125086 37.4963916096658, 126.845862618564 37.4967584167056, 126.845662114972 37.4966522850823, 126.845347567971 37.4970077651094, 126.845126683462 37.4971854206842, 126.844982374217 37.4972460472339, 126.844784288492 37.4973358848382, 126.844309833772 37.4970964899813, 126.843965310197 37.4969135789136, 126.843435803641 37.4973115647099, 126.843263292899 37.4973383639501, 126.842502847581 37.497314818733)))"|"202505"
9225|"가산디지털단지역_1"|11545|"금천구"|1238686|7255.8899999999|1231430.11|45.46|43.97|46.36|49.12|51.39|52.33|51.31|50.82|54.25|57|58.9|58.35|51.73|44.2|42.65|39.64|40.81|38.74|38.64|38.17|36.91|33.52|34.91|39.09|38.19|45.19|43.72|46.09|48.83|51.09|52.02|51.01|50.52|53.93|56.67|58.56|58.01|51.43|43.94|42.4|39.41|40.57|38.52|38.42|37.95|36.69|33.32|34.7|38.86|37.97|"MULTIPOLYGON (((126.881090804361 37.4757814121294, 126.881079499145 37.4757814006204, 126.881031589225 37.4756957564858, 126.881096843222 37.4755403997911, 126.881471321189 37.4746600492012, 126.881981904369 37.4734937661187, 126.882376169979 37.4725976647604, 126.882642764814 37.4720077751828, 126.883102249879 37.4709630709529, 126.883456789048 37.4701525212494, 126.883663835525 37.469679700275, 126.883885059024 37.4691753578304, 126.883944800827 37.468923135894, 126.885128656058 37.4690909923159, 126.885685141949 37.4692514667852, 126.886156896683 37.4693803208803, 126.886524160881 37.4694617688323, 126.886680107328 37.4691262960486, 126.88697791394 37.4684238009986, 126.887207579218 37.4679262179178, 126.887408954187 37.4674466271657, 126.88757906675 37.4670818840731, 126.887760583772 37.4666495762941, 126.88786833808 37.4664064084595, 126.887998576772 37.4662443525574, 126.888704782625 37.4664319865809, 126.889204804638 37.4665473404326, 126.889034660738 37.4669391160273, 126.88871135065 37.4677046624892, 126.888217993452 37.468787649446, 126.88779833868 37.4697130291865, 126.88754876961 37.4702894319918, 126.887253879475 37.4709311132731, 126.886944784879 37.4716178302082, 126.88666120968 37.4722460057522, 126.886405988277 37.4728111378454, 126.886207470477 37.4732569415696, 126.885966449553 37.4737725312312, 126.885668667689 37.4744389829424, 126.885393536007 37.4750761734353, 126.88510142787 37.4757223565484, 126.884877401769 37.4762041728489, 126.884636271099 37.4767783246495, 126.883924364308 37.4765658833163, 126.88320114916 37.4763579313978, 126.882559851329 37.4761815925753, 126.881757528508 37.4759600371843, 126.881090804361 37.4757814121294)))"|"202505"
9226|"독산1동"|11545|"금천구"|416592.06|5121.12|411470.94|24.98|20.97|21.82|21.03|21.37|20.95|21.27|21.88|24.91|28.97|28.43|29.57|28.6|29.3|27.36|25.95|23.66|24.07|25.62|25.68|25.56|28.17|27.41|25.52|21.61|24.45|20.43|21.25|20.5|20.82|20.41|20.72|21.31|24.28|28.29|27.81|28.96|28.05|28.79|26.91|25.51|23.23|23.64|25.21|25.28|25.15|27.61|26.83|24.93|21.06|"MULTIPOLYGON (((126.895077489308 37.472296674318, 126.895080315482 37.4722966768603, 126.894995629219 37.4722267728155, 126.894985077987 37.4716951707438, 126.894971486839 37.4713144841347, 126.894935267678 37.4709472921867, 126.894933035643 37.4705283230622, 126.894947846402 37.4700485514452, 126.894945684568 37.4695800270607, 126.894971614085 37.4692309110713, 126.895029063822 37.4685754817763, 126.895041025203 37.4681114750105, 126.895072468612 37.4678592219099, 126.895419940325 37.4679496344789, 126.895815429776 37.4680581090287, 126.896117721759 37.4681237015398, 126.896287834572 37.4677296632634, 126.896457910969 37.4673604023218, 126.896636520177 37.4669506034436, 126.896823561388 37.4665723469084, 126.897312446024 37.4665772834685, 126.897445156964 37.4666562382167, 126.89745343842 37.4667981538154, 126.897537130146 37.4675843543428, 126.89759838665 37.4682466468275, 126.897659662894 37.4688954241513, 126.897729384186 37.4695689864108, 126.897793454521 37.4702425435995, 126.89783798547 37.4707403876704, 126.897879728135 37.4712111991059, 126.897726942752 37.4713372058167, 126.897622350729 37.4713551341167, 126.896941056958 37.4714941896418, 126.89649429959 37.4716559747485, 126.896180404366 37.4717930988941, 126.895866289532 37.4720856452578, 126.895520896882 37.4725110608878, 126.895077489308 37.472296674318)))"|"202505"
9227|"시흥1동"|11545|"금천구"|215050.2|20313.78|194736.42|6.44|3.67|3.95|3.94|3.93|4.24|4.18|3.54|3.68|4.44|6.17|6.09|6.78|7.55|7.86|9|9.25|8.74|8.34|10.4|10.18|9.2|7.1|5.84|4.33|5.66|3.19|3.44|3.46|3.45|3.69|3.68|3.04|3.08|3.72|5.27|5.3|5.96|6.71|6.99|7.94|8.28|7.85|7.29|9.15|8.99|8.11|6.17|5.03|3.78|"MULTIPOLYGON (((126.900656756715 37.4551509188972, 126.900662416835 37.4551441661685, 126.900829738188 37.454684795066, 126.900377835003 37.4545515111982, 126.899926012527 37.4543596602094, 126.899448787385 37.4541497654404, 126.899610163902 37.453911137619, 126.899943415721 37.4540263025166, 126.900138295388 37.4540850350772, 126.900180793046 37.4539994757958, 126.9004017896 37.4535469087115, 126.900611463547 37.4531078466338, 126.900781461288 37.4527565986016, 126.900911832179 37.4524571245494, 126.900694334604 37.4524118890952, 126.900344042335 37.4523665397943, 126.900250897329 37.4522966320586, 126.900225611091 37.4521907420492, 126.900356046825 37.4518439657455, 126.900446777566 37.4516075287969, 126.900551655834 37.4513553362067, 126.90087672597 37.4512429871303, 126.902043251491 37.4515142755865, 126.902142479456 37.4512575717906, 126.902789279332 37.4514202944571, 126.903122592766 37.451483642553, 126.903181831767 37.4515557723892, 126.903028708997 37.4519768660765, 126.902889782514 37.4523439109208, 126.902954737751 37.4523664902166, 126.903050749123 37.4524071154662, 126.903378530907 37.4523826100082, 126.903629809112 37.4525247267623, 126.903954713209 37.4525407626596, 126.903911788116 37.4529596956896, 126.903874723984 37.4532164522001, 126.903849014106 37.4534326727316, 126.903393767525 37.4536980933136, 126.903040294163 37.4539185464946, 126.903212345427 37.4541506988686, 126.903201025794 37.454164204573, 126.903017106262 37.4543645257325, 126.902937936174 37.4544072576536, 126.902618390909 37.4546074651394, 126.902293225593 37.4547828893483, 126.902140552515 37.4548548418134, 126.902148814813 37.4550170300129, 126.90188885463 37.4550258215323, 126.901818138882 37.4550843274365, 126.901594808541 37.4551697347536, 126.901399798989 37.4552056102255, 126.901227465597 37.4551874441755, 126.901111264014 37.4554531426976, 126.900786679782 37.4551893223467, 126.900656756715 37.4551509188972)))"|"202505"
