"TRDAR_NO"|"TRDAR_NM"|"SIGNGU_CD"|"SIGNGU_NM"|"GRFA_SM"|"RSDNTL_BULD_GRFA"|"RSDNTL_BULD_EXCL_GRFA"|"MOAV_STPRD_FRNR_LVLH_POPNO"|"ZERO_TIZN_STPRD_FRNR_LVLH_POPNO"|"ONE_TIZN_STPRD_FRNR_LVLH_POPNO"|"TWO_TIZN_STPRD_FRNR_LVLH_POPNO"|"THREE_TIZN_STPRD_FRNR_LVLH_POPNO"|"FOUR_TIZN_STPRD_FRNR_LVLH_POPNO"|"FIVE_TIZN_STPRD_FRNR_LVLH_POPNO"|"SIX_TIZN_STPRD_FRNR_LVLH_POPNO"|"SEVEN_TIZN_STPRD_FRNR_LVLH_POPNO"|"EIGHT_TIZN_STPRD_FRNR_LVLH_POPNO"|"NINE_TIZN_STPRD_FRNR_LVLH_POPNO"|"TEN_TIZN_STPRD_FRNR_LVLH_POPNO"|"ELEVEN_TIZN_STPRD_FRNR_LVLH_POPNO"|"TLV_TIZN_STPRD_FRNR_LVLH_POPNO"|"THIRTEEN_TIZN_STPRD_FRNR_LVLH_POPNO"|"FOURTEEN_TIZN_STPRD_FRNR_LVLH_POPNO"|"FFTN_TIZN_STPRD_FRNR_LVLH_POPNO"|"SXTN_TIZN_STPRD_FRNR_LVLH_POPNO"|"SVNTN_TIZN_STPRD_FRNR_LVLH_POPNO"|"EGHTN_TIZN_STPRD_FRNR_LVLH_POPNO"|"NNTN_TIZN_STPRD_FRNR_LVLH_POPNO"|"TWNT_TIZN_STPRD_FRNR_LVLH_POPNO"|"TNONE_TIZN_STPRD_FRNR_LVLH_POPNO"|"TNTT_TIZN_STPRD_FRNR_LVLH_POPNO"|"TNTTH_TIZN_STPRD_FRNR_LVLH_POPNO"|"MOAV_STPRD_FRNR_VST_POPNO"|"ZERO_TIZN_STPRD_FRNR_VST_POPNO"|"ONE_TIZN_STPRD_FRNR_VST_POPNO"|"TWO_TIZN_STPRD_FRNR_VST_POPNO"|"THREE_TIZN_STPRD_FRNR_VST_POPNO"|"FOUR_TIZN_STPRD_FRNR_VST_POPNO"|"FIVE_TIZN_STPRD_FRNR_VST_POPNO"|"SIX_TIZN_STPRD_FRNR_VST_POPNO"|"SEVEN_TIZN_STPRD_FRNR_VST_POPNO"|"EIGHT_TIZN_STPRD_FRNR_VST_POPNO"|"NINE_TIZN_STPRD_FRNR_VST_POPNO"|"TEN_TIZN_STPRD_FRNR_VST_POPNO"|"ELEVEN_TIZN_STPRD_FRNR_VST_POPNO"|"TLV_TIZN_STPRD_FRNR_VST_POPNO"|"THIRTEEN_TIZN_STPRD_FRNR_VST_POPNO"|"FOURTEEN_TIZN_STPRD_FRNR_VST_POPNO"|"FFTN_TIZN_STPRD_FRNR_VST_POPNO"|"SXTN_TIZN_STPRD_FRNR_VST_POPNO"|"SVNTN_TIZN_STPRD_FRNR_VST_POPNO"|"EGHTN_TIZN_STPRD_FRNR_VST_POPNO"|"NNTN_TIZN_STPRD_FRNR_VST_POPNO"|"TWNT_TIZN_STPRD_FRNR_VST_POPNO"|"TNONE_TIZN_STPRD_FRNR_VST_POPNO"|"TNTT_TIZN_STPRD_FRNR_VST_POPNO"|"TNTTH_TIZN_STPRD_FRNR_VST_POPNO"|"TRDAR_CRDT_CONT"|"DATA_STRD_YM"
9201|"신당역_1"|11140|"중구"|92143.95|25513.85|66630.1|22.8|25.79|23.64|22.48|21.41|20.18|22.39|22.27|22.26|21.72|20.04|19.37|18.96|18.35|18.95|19.21|17.56|19.35|24.1|27.46|27.36|28.67|28.56|28.16|28.87|17.06|18.59|16.96|16.12|15.42|14.46|16.17|16.23|16.44|16.36|15.29|14.79|14.44|14.07|14.53|14.76|13.44|14.92|18.58|21.12|20.94|22.04|21.87|21.06|20.87|"MULTIPOLYGON (((127.018051109725 37.5654456383524, 127.016506062079 37.565274658343, 127.016296623844 37.5650674571961, 127.016211601184 37.564400734911, 127.016058701658 37.5639007042294, 127.015803937973 37.5634006858033, 127.016777264931 37.5631032358535, 127.017156590815 37.5638555130106, 127.017722483154 37.5636977626231, 127.017841527875 37.5646077466135, 127.019703322116 37.5641029174706, 127.019658233928 37.5648642615013, 127.02021279974 37.5646659563833, 127.02047322436 37.5650398256009, 127.020416651429 37.5651209238843, 127.020399786783 37.565566916874, 127.019024542579 37.5655220809981, 127.018051109725 37.5654456383524)))"|"202403"
9202|"신당역_2"|11140|"중구"|230699.84|2995.10999999999|227704.73|270.18|465.59|363.49|276.35|213.25|177.18|158.49|155.06|160.26|173.1|181.17|177.96|182.96|186.16|182.39|190.6|203.23|223.02|237.31|255.26|317.16|402.17|514.85|549.83|537.39|266.67|459.55|358.77|272.76|210.48|174.88|156.43|153.05|158.17|170.85|178.82|175.65|180.59|183.74|180.02|188.12|200.6|220.12|234.23|251.95|313.04|396.95|508.17|542.69|530.41|"MULTIPOLYGON (((127.014265405224 37.567919330738, 127.013671150902 37.5679261515713, 127.012805223366 37.5678451495063, 127.012635389457 37.5675343242492, 127.012669301827 37.5672369942615, 127.01263532501 37.5671063539326, 127.012765452661 37.5668360443834, 127.012861533267 37.5659845992453, 127.013472734492 37.5658786718103, 127.013687779146 37.5657975604379, 127.014123564086 37.5658560785458, 127.014242306478 37.5652433921731, 127.015883559624 37.5654233999273, 127.016042056024 37.5655945685193, 127.016002662273 37.5667298212192, 127.015023552368 37.5666263246236, 127.014955677904 37.5668425701106, 127.014723638648 37.5668425965819, 127.014689730612 37.5671174024239, 127.014570940421 37.5674552870736, 127.014418165046 37.5676400070298, 127.014265350088 37.5675994792641, 127.014265405224 37.567919330738)))"|"202403"
9203|"약수역"|11140|"중구"|23660.49|7569.44|16091.05|6.79|7.41|7.5|7.04|7.28|7.65|7.4|7.08|6|5.33|5.29|5.47|5.81|6.61|6.24|5.74|5.16|5.32|6.32|8.83|8.9|9.26|7.37|6.57|7.4|4.47|4.69|4.73|4.45|4.59|4.87|4.7|4.51|3.89|3.55|3.58|3.71|3.91|4.49|4.29|3.92|3.44|3.53|4.27|6.03|6.05|6.26|4.9|4.31|4.71|"MULTIPOLYGON (((127.011218693986 37.5537920830539, 127.010726474822 37.5543597481514, 127.010579350859 37.5543462448341, 127.010454852392 37.5542606602233, 127.010211476528 37.55376513299, 127.010069987721 37.5535398954364, 127.00982098373 37.5532696158322, 127.009656873705 37.553138983576, 127.009690814937 37.553053386918, 127.009809632256 37.5529632792523, 127.01052257257 37.5527695127928, 127.01077153556 37.5527064237686, 127.010794185141 37.5528325608966, 127.010799860601 37.5529677092977, 127.010992287103 37.5532740311669, 127.01120736217 37.5536794599693, 127.011218693986 37.5537920830539)))"|"202403"
9204|"을지로3가역_1"|11140|"중구"|245410.56|8590.20000000001|236820.36|912.65|1080.82|1091.76|1076.53|1074.91|1074.17|1098|1116.91|1131.77|1106.17|968.73|801.56|659.44|561.2|504.53|494.96|534.02|680.04|783.39|819.8|957.42|1068.63|1097.34|1080.22|1041.33|876.86|1034.84|1044.66|1029.16|1027.44|1026.58|1049.28|1067.82|1082.47|1059|929.13|770.77|635.64|542.76|489.02|480.04|517.57|656.5|755.1|792.88|925.29|1031.42|1058.25|1039.09|1000.06|"MULTIPOLYGON (((126.989278677833 37.5660678806919, 126.987841190178 37.5660181702335, 126.987671434451 37.5658694872463, 126.987790507182 37.5646306391016, 126.988452649192 37.5646262084589, 126.988820496342 37.5646803075706, 126.989884413134 37.5649236833256, 126.990297559613 37.5648291187941, 126.990722021793 37.5647480686948, 126.991695455503 37.5645319147497, 126.992425519014 37.564437368313, 126.994089360759 37.5643969380841, 126.995543811995 37.5642843950073, 126.995277654238 37.5663791844008, 126.994106153193 37.5663070388973, 126.991383974625 37.5661671864979, 126.989923850036 37.5660904697709, 126.989838970284 37.5660138773302, 126.989861636427 37.5658291765157, 126.98956168659 37.5658336518447, 126.989290049813 37.5657390203692, 126.989278677833 37.5660678806919)))"|"202403"
9205|"을지로3가역_2"|11140|"중구"|283589.28|11020.05|272569.23|437.44|609.19|623.52|610.78|589.61|549.11|618.5|584.65|558.41|515.93|448.09|376.13|301.13|262.58|237.83|230.85|247.79|269.75|296.27|318.65|331.09|377.22|455.5|538.31|547.69|411.27|573.06|585.53|571.28|550.27|511.62|579.89|547.26|522.08|482.34|419.84|353.78|283.46|247.88|224.83|218.13|234.52|256.03|280.95|302.51|314.09|356.69|429.89|508.68|515.91|"MULTIPOLYGON (((126.989391566427 37.5679419518308, 126.987801229295 37.5679192549928, 126.987676995736 37.5664055771428, 126.987858126971 37.5662479247098, 126.995243678295 37.5666134401168, 126.995039789569 37.5683568452707, 126.990704580659 37.5679961371672, 126.989391566427 37.5679419518308)))"|"202403"
9206|"을지로4가역"|11140|"중구"|131409.95|10757.77|120652.18|449.94|502.16|551.87|547.03|536.55|554.23|551|513.87|479|457.1|476.52|455.94|468.9|473.42|409.97|353.06|347.68|357.16|379.71|386.55|376.32|372.68|369.94|400.77|477.1|413.1|461.05|506.69|502.25|492.62|508.85|505.89|471.8|439.79|419.68|437.51|418.61|430.52|434.66|376.41|324.16|319.22|327.92|348.63|354.9|345.52|342.17|339.65|367.97|438.04|"MULTIPOLYGON (((126.998050690253 37.5686092455453, 126.9981639423 37.5672217239685, 126.998820462012 37.5667802547759, 127.00189356602 37.5669514693204, 127.002052033197 37.567073102191, 127.001859624192 37.5692760237665, 127.001740771503 37.56938864793, 126.998141240409 37.5686993470531, 126.998050690253 37.5686092455453)))"|"202403"
9207|"장충동 족발거리"|11140|"중구"|23747.08|989.540000000001|22757.54|35.63|27.97|29.3|28.12|30.23|30.96|29.7|29.63|30.77|30.01|38.4|49.8|49.23|42.96|41.72|42.94|48.21|54.76|52|43.37|31.94|23.77|21.9|22.56|24.86|34.19|26.9|28.19|27.07|29.11|29.81|28.6|28.5|29.58|28.81|36.85|47.77|47.2|41.19|39.99|41.15|46.19|52.43|49.77|41.52|30.59|22.79|21.01|21.66|23.89|"MULTIPOLYGON (((127.004513669172 37.5610837269515, 127.004683377413 37.5596488937903, 127.005639741002 37.5596668829168, 127.005967965027 37.5597457073358, 127.006067000315 37.5598020153958, 127.006123604811 37.5600362708666, 127.006168911309 37.5605768637732, 127.006304734033 37.5606714622503, 127.006358500649 37.5607593066304, 127.006273620009 37.5608336419556, 127.005996333749 37.5609417720802, 127.005416288651 37.5610769420454, 127.004513669172 37.5610837269515)))"|"202403"
9208|"충무로역_1"|11140|"중구"|213326.91|8945.32000000001|204381.59|318.3|339.08|334.55|333.52|336.09|340.65|345.6|340.73|346.34|359.41|382.88|365.37|330.71|293.72|261.67|263.94|267.91|272.3|270.31|278.6|267.07|290.06|328.17|355.49|334.67|309.18|328.54|324.13|323.39|325.97|330.35|335.22|330.94|336.66|349.45|373.04|356.27|322.75|286.53|255.21|257.68|261.68|265.84|263.55|271.39|260.01|280.33|315.56|342.15|323.38|"MULTIPOLYGON (((126.99375580452 37.5610272112033, 126.992657956908 37.5609505510384, 126.992556178956 37.5602297505316, 126.992573170769 37.5601036130234, 126.993365422805 37.5601577288792, 126.993382419972 37.5599685218638, 126.993461651326 37.5599144677211, 126.994236931523 37.5599010022457, 126.99418601724 37.5597298108094, 126.994944320076 37.5596983198275, 126.995057568335 37.5588784237738, 126.994927428954 37.5587027234069, 126.994995342789 37.5586171329029, 126.995255639121 37.55876130531, 126.995442387612 37.5586937404751, 126.995521611197 37.5587027543418, 126.995996962492 37.5586261926608, 126.996087442741 37.559500158426, 126.996941895835 37.5602885609595, 126.997592704999 37.5598065532513, 126.998085012929 37.5603021131812, 126.998616962861 37.5601940078409, 126.998724475887 37.5604147531525, 126.998854628071 37.5605634195477, 126.99918850679 37.5606805550471, 126.999273388043 37.5608292201282, 126.998599956854 37.5609778697791, 126.998843278069 37.5615094599835, 126.999080951196 37.5617932770074, 126.999041331939 37.5619689694757, 126.999188464603 37.5621266457071, 126.99906961842 37.5622662970464, 126.995628918649 37.5614552879348, 126.99375580452 37.5610272112033)))"|"202403"
9209|"충무로역_2"|11140|"중구"|479363.05|68684.05|410679|1793.82|2561.61|2653.59|2712.03|2720.28|2712.84|2692.57|2576.5|2452.88|2284.89|1991.26|1577.04|1234.7|993.55|845.08|805.06|849.36|957.53|1002.91|1041.27|1164.08|1363.97|1613.43|1957.53|2285.96|1723.14|2447.48|2532.52|2591.01|2598.54|2590.91|2572.51|2462.66|2355.15|2200.46|1920.67|1522.73|1194.59|962.13|819.66|780.5|823.6|926.86|969.6|1008.05|1128|1320.76|1558.5|1883.1|2185.39|"MULTIPOLYGON (((126.991299318917 37.5644147528421, 126.990359834918 37.5646759562251, 126.990020284673 37.5646128547276, 126.990269447414 37.5635857490775, 126.990484715153 37.562099134231, 126.990563958665 37.5619910225954, 126.990643291088 37.5612612270963, 126.990847031619 37.5611621364133, 126.992974838851 37.5611713168234, 126.993552058792 37.561216406018, 126.996200458073 37.5618652652674, 126.995917336021 37.5641447593048, 126.9930197644 37.5642797384873, 126.992465156188 37.5642526682336, 126.991299318917 37.5644147528421)))"|"202403"
9210|"강서구청"|11500|"강서구"|230447.17|36602.9|193844.27|19.35|21.98|21.13|21.78|21.43|20.36|19.55|19.15|18.83|17.6|17.27|17.96|17.95|16.78|16.78|17.7|16.86|16|17.38|16.91|18.73|20.91|23.34|24.6|24.23|16.25|18.9|18.2|18.85|18.6|17.73|16.94|16.27|15.68|14.55|14.25|14.83|14.82|13.97|13.95|14.67|13.91|13.23|14.44|13.96|15.43|17.09|19.24|20.55|20.87|"MULTIPOLYGON (((126.853459359234 37.5553216324746, 126.853467838236 37.5553261480524, 126.853128433518 37.5552694104533, 126.852854107639 37.5552105012779, 126.852528953433 37.5551019728812, 126.851935328021 37.5548376831076, 126.851723924481 37.5544409791697, 126.851506846628 37.5540532775407, 126.851363037773 37.5538120797121, 126.850553279154 37.5541061228577, 126.850074793411 37.5542744465906, 126.850035215626 37.5542586285206, 126.84986061312 37.5538574634231, 126.849657875416 37.5533796776161, 126.849573327513 37.5532173904759, 126.849186653887 37.5527596395086, 126.848670145683 37.5521530557789, 126.848136726228 37.5515194180358, 126.847718991215 37.551041349515, 126.847329566654 37.5505565589798, 126.847185731559 37.5503378807027, 126.847005253659 37.5500538324253, 126.847016630453 37.5500245650582, 126.847248820812 37.5499257592364, 126.847322442243 37.5498943205885, 126.847628354756 37.5497145208915, 126.847896467036 37.5500324693725, 126.848647233971 37.5509029000467, 126.849095998596 37.5514283073902, 126.849437521526 37.5518251837196, 126.849700018061 37.5521296059032, 126.850014325902 37.5519971129453, 126.850362523605 37.5518939447259, 126.850696538232 37.5518087772143, 126.850931513191 37.551732492529, 126.851160951402 37.551595383385, 126.851324514403 37.5518591314449, 126.851397774955 37.5520078881583, 126.852046114787 37.5517789569691, 126.852088534336 37.5517880205256, 126.852108298085 37.5518083178262, 126.852302824355 37.5521531929183, 126.85246624471 37.5524912710098, 126.852590303906 37.5527054129163, 126.852680654928 37.5527978783724, 126.852788191609 37.5527844988695, 126.852844516465 37.5529152135201, 126.85300799004 37.5532285136205, 126.852755992399 37.5533273057808, 126.85258609103 37.5534014236122, 126.852370988878 37.5534416969841, 126.852421731234 37.5535341126375, 126.852616254455 37.5538834920708, 126.852816317287 37.5542936950545, 126.853005310797 37.5545799974526, 126.853171609024 37.5548978057476, 126.853553838486 37.5547586312326, 126.853804765055 37.5552049358048, 126.853459359234 37.5553216324746)))"|"202403"
9211|"발산역"|11500|"강서구"|249113.59|0|249113.59|28.98|14.11|15.87|12.85|13.01|10.47|11.49|12.45|18.61|27.8|29.64|30.36|33.3|38.96|41.51|40.7|36.46|46.61|49.43|48.99|49.25|39.8|33.02|24.17|16.73|28.98|14.11|15.87|12.85|13.01|10.47|11.49|12.45|18.61|27.8|29.64|30.36|33.3|38.96|41.51|40.7|36.46|46.61|49.43|48.99|49.25|39.8|33.02|24.17|16.73|"MULTIPOLYGON (((126.839485325757 37.5618962985928, 126.839488160179 37.561894050004, 126.839305439781 37.5613396903921, 126.839086221851 37.5606546366969, 126.838855670441 37.559978576823, 126.838591400078 37.5591966035587, 126.838428366387 37.5587030863526, 126.839087789206 37.5586274103646, 126.840225475263 37.5585095873644, 126.841309379589 37.5584006904044, 126.84187819322 37.5583541581483, 126.841948045579 37.5587687081802, 126.842003722687 37.5591967538676, 126.841947071356 37.5592259595785, 126.841494258583 37.5592726492889, 126.841106537111 37.5593126682059, 126.841272322872 37.5598512349341, 126.841370761934 37.560128422928, 126.841345205062 37.5601711853346, 126.840926248255 37.5602607157791, 126.840331774774 37.5603905500302, 126.839844868748 37.5604980037375, 126.839979790566 37.5609126437785, 126.84011757738 37.5613115202222, 126.840249725976 37.5617013788839, 126.840204341713 37.5617531238725, 126.839485325757 37.5618962985928)))"|"202403"
9212|"송정역"|11500|"강서구"|72866.92|23682.98|49183.94|17.69|17.48|17.28|17.48|17.3|16.42|16.25|16.25|17.61|18.27|19.3|18.36|20.54|18.77|16.25|17.02|16.87|17.45|16.99|17.24|19.51|18.75|18.67|18.28|16.34|12.14|11.43|11.06|11.16|11.05|10.58|10.64|10.84|12.14|12.7|13.52|12.92|14.53|13.29|11.48|12.08|11.95|12.38|12.07|12.29|13.86|13.27|13.06|12.56|10.63|"MULTIPOLYGON (((126.808396723964 37.5619982412526, 126.808393888607 37.5620004890925, 126.8083999079 37.5618608455261, 126.808451060376 37.5617753350975, 126.80851950928 37.5615659668078, 126.808696042357 37.5611382848763, 126.808691038802 37.5608837470773, 126.808717327931 37.5605639385641, 126.808919038899 37.5602466685764, 126.809217002189 37.55990928264, 126.809466665612 37.5596484015897, 126.809823915565 37.5593606648874, 126.810027923858 37.5592483719191, 126.81027956607 37.559318606205, 126.810094534951 37.5597552867845, 126.810000551993 37.5599938968497, 126.810119303473 37.5600278763967, 126.810382283544 37.5600913713975, 126.810701721617 37.5602067639272, 126.810715220447 37.5604613153964, 126.810762380713 37.5608307974164, 126.810843633316 37.5611462750248, 126.810690810744 37.5611572906823, 126.810215302351 37.5612150860992, 126.809878497399 37.5612505799016, 126.809854927196 37.5616154425408, 126.810023869681 37.5619400727774, 126.810203636896 37.5624584330621, 126.810442500222 37.5631052796267, 126.810535164244 37.5633847362003, 126.810452944875 37.5634476725385, 126.809763860107 37.562923982286, 126.809362868615 37.5626079844709, 126.809006968132 37.5623641379295, 126.808396723964 37.5619982412526)))"|"202403"
9213|"가리봉시장(구로디지털오거리)"|11530|"구로구"|27409.72|16482.16|10927.56|7.38|8.61|9.05|9.47|9.59|10.99|9.79|8.61|7.99|8.18|7.4|6.41|5.52|5.43|5.25|5.31|5.39|5.7|5.86|6.03|6.39|6.41|6.83|7.8|9.08|3.8|4.18|4.4|4.62|4.7|5.76|5.26|4.49|4.24|4.38|4|3.47|2.92|2.84|2.7|2.74|2.77|2.94|3.06|3.15|3.35|3.34|3.53|4.02|4.28|"MULTIPOLYGON (((126.888699631543 37.4830419883374, 126.888699621396 37.4830487458473, 126.888476799576 37.4827309297126, 126.888310283324 37.4825640849885, 126.887708690072 37.4822571668473, 126.887703122284 37.4822008488199, 126.888170396211 37.4816088881157, 126.888660281542 37.4810124420573, 126.888966154484 37.4806050296131, 126.889167198791 37.4803619498965, 126.88923220777 37.4803620116157, 126.889322493595 37.4804702176362, 126.889424216683 37.4804905866299, 126.889658761052 37.4805268487472, 126.889819773507 37.4805923235944, 126.889694824803 37.4809841418507, 126.889569448547 37.4816620279508, 126.889447259443 37.4820966461151, 126.889257881082 37.4820964665627, 126.889254993956 37.4821370089474, 126.889232189714 37.4822653801974, 126.889025433422 37.4825444946196, 126.88882159001 37.4827650462679, 126.888699631543 37.4830419883374)))"|"202403"
9214|"가산디지털단지역_2"|11545|"금천구"|556177.43|25483.76|530693.67|9.49|6.44|6.57|6.74|6.93|7.27|6.62|5.75|6.18|8.98|12.1|12.79|14.17|13.68|13.91|13.97|13.99|13.56|12.39|10.6|8.71|7.19|6.39|6.16|6.72|9.06|6.14|6.27|6.43|6.61|6.93|6.31|5.49|5.9|8.57|11.54|12.2|13.52|13.05|13.27|13.33|13.35|12.93|11.82|10.12|8.31|6.86|6.09|5.88|6.41|"MULTIPOLYGON (((126.879237165462 37.485942823042, 126.879237169129 37.4859405705406, 126.879583326625 37.4851390359541, 126.879784760264 37.4846819847784, 126.880085469133 37.4840110471105, 126.880312437802 37.4834909509807, 126.88056206669 37.4829393424497, 126.88098194284 37.481977950713, 126.88132230579 37.4812417272683, 126.881588979345 37.4806270634594, 126.881807397653 37.4801384905815, 126.882224401354 37.4791861010755, 126.882578956988 37.4783958277598, 126.882851237939 37.4777969339879, 126.883075342181 37.4772768291028, 126.88335045914 37.4766666743563, 126.883723359148 37.4767796716881, 126.884537019499 37.4769899623773, 126.883946921808 37.4784062052413, 126.883623496023 37.4791807461425, 126.88333979344 37.4798539628979, 126.883090134922 37.4804438702042, 126.882636568683 37.4812836004737, 126.882194509529 37.4819904425824, 126.881857261725 37.4825487235825, 126.881613314795 37.4830890781216, 126.881423264193 37.4835078515005, 126.881216125543 37.4840054448766, 126.881031694747 37.4844422433195, 126.880767880332 37.4850253733002, 126.880552329285 37.4854756541765, 126.87995561048 37.4856552428802, 126.879237165462 37.485942823042)))"|"202403"
9215|"가산디지털단지역_3"|11545|"금천구"|1308726.98|45209.3599999999|1263517.62|136.35|117.84|114.69|117.83|116.33|104.69|103.98|103.15|98.16|102.13|112.94|128.55|145.28|173.5|186.7|195.6|194.32|187.44|174.96|161.92|147.71|134.94|120.62|111.43|117.72|131.52|114.19|111.14|114.53|113.12|101.65|100.86|99.54|93.86|97.1|107.73|122.89|139.73|167.91|181.31|190.31|188.99|181.76|168.7|155.42|141.33|128.81|114.95|106.53|114.07|"MULTIPOLYGON (((126.882569172982 37.4827904597791, 126.882577666951 37.4827814582937, 126.882801727556 37.4822996469491, 126.882983220264 37.4819236603153, 126.883088213979 37.4816624746729, 126.883184801919 37.4813539778686, 126.883238842582 37.481140043737, 126.88327569706 37.4810702528578, 126.883550759181 37.480502895632, 126.88384876043 37.479723824806, 126.884053039784 37.4792284761019, 126.88430830787 37.4786588447626, 126.884563607131 37.4780666877614, 126.884847218496 37.4774407704424, 126.88498335921 37.4771345634475, 126.8860201781 37.4774306588566, 126.88683382104 37.4776612062754, 126.887147411571 37.4777516101943, 126.887161618882 37.4777020687402, 126.88742569292 37.4768981780932, 126.887593434307 37.4762473646405, 126.887888989677 37.4751777069449, 126.888916983441 37.4756945144676, 126.889699262324 37.4761029605919, 126.890043842444 37.4762587088968, 126.89043060915 37.4765564038843, 126.890571719671 37.476696191855, 126.891130640025 37.477169741536, 126.89137903923 37.4773884663911, 126.891378907172 37.4774785666178, 126.891075949385 37.4778431905992, 126.890583344086 37.4783945943023, 126.890308682905 37.4787322126857, 126.889949109329 37.479148588147, 126.889491029255 37.4792810532442, 126.889202557634 37.4793979101472, 126.888399322771 37.4797462835759, 126.888144703989 37.4799037153881, 126.887748525505 37.4802164336242, 126.887414570825 37.4804999279473, 126.887137109189 37.480806001019, 126.886771782809 37.4812696637352, 126.886482971673 37.4816005017958, 126.886132773325 37.4814109501496, 126.885711910541 37.4812235808141, 126.885474654226 37.481112975468, 126.885329868463 37.4815227896541, 126.885082941804 37.4821802788988, 126.885012208306 37.4822252593938, 126.88475212046 37.4822542855477, 126.884574132077 37.482200049567, 126.884548300369 37.4824523047826, 126.884437892689 37.4825625683887, 126.884270928798 37.4826885433946, 126.884103960827 37.4828167706639, 126.883784646749 37.4827601406355, 126.883725101651 37.4828794642047, 126.883580865165 37.4829311281424, 126.883289816714 37.4828745249543, 126.883021253349 37.4828990338088, 126.882569172982 37.4827904597791)))"|"202403"
9216|"개봉동 현대아파트"|11530|"구로구"|107673.19|58263.08|49410.11|9.85|10.71|10.46|10.39|10.18|10.63|10.32|10.13|10.44|10.72|9.91|9.45|8.41|8.16|8.7|9.19|8.43|8.74|9.72|9.57|9.85|11.03|11.34|9.8|9.87|4.44|3.98|3.81|3.89|3.71|3.97|3.82|4|4.56|4.9|4.87|4.77|4.38|4.28|4.59|5.01|4.58|4.66|4.97|4.88|4.92|5.27|5.15|4.17|3.71|"MULTIPOLYGON (((126.854215688406 37.4915072736113, 126.854210034619 37.4915072665687, 126.854241806449 37.4911626732439, 126.854285009125 37.4907550240437, 126.854316740537 37.4904307031304, 126.854357013997 37.4900748577775, 126.854382799833 37.4898991946195, 126.85449302426 37.4899105942225, 126.854885852913 37.4899628895238, 126.85490611136 37.4897218968001, 126.854963720593 37.4891723573927, 126.855010013039 37.4886273088933, 126.855041806294 37.4882692001847, 126.855059140351 37.4880777588279, 126.855095940992 37.4880507743508, 126.855237287929 37.488046444263, 126.855582153029 37.4880468703314, 126.855645391966 37.4875063473936, 126.855699939868 37.4870739338614, 126.85588931744 37.4870809247243, 126.856423460007 37.4871378938635, 126.856762624071 37.4871608345307, 126.856834916919 37.4877848666416, 126.856912873182 37.4884044005607, 126.856849768446 37.4888796016619, 126.856817679707 37.4893953857059, 126.85675723533 37.4899561850535, 126.856705083802 37.4906138520982, 126.856653274666 37.4910935717506, 126.856612872426 37.4915214977591, 126.856485492499 37.4916091892095, 126.856313051753 37.4916089776027, 126.855510234792 37.4915967266174, 126.854868555604 37.4915824176086, 126.854252385003 37.4915343493455, 126.854215688406 37.4915072736113)))"|"202403"
9217|"구로기계공구상_1"|11530|"구로구"|82706.41|0|82706.41|4.38|4.84|6.65|5.55|5.92|6.14|4.91|5.03|3.65|3.81|3.91|4.55|4.11|3.66|3.2|3.22|3.37|3.53|4.26|3.19|2.96|3.1|3.89|5.54|5.91|4.38|4.84|6.65|5.55|5.92|6.14|4.91|5.03|3.65|3.81|3.91|4.55|4.11|3.66|3.2|3.22|3.37|3.53|4.26|3.19|2.96|3.1|3.89|5.54|5.91|"MULTIPOLYGON (((126.876502138769 37.5055907865265, 126.876499300087 37.5055975410188, 126.876098671118 37.5050790423378, 126.876155286988 37.5050385574042, 126.876019884088 37.5048514564681, 126.876478267949 37.5046447121884, 126.876656918173 37.5043295512041, 126.876900353273 37.5041608706014, 126.87708714286 37.5040506948621, 126.877417818408 37.5041276272554, 126.876963190888 37.5037780120849, 126.87665817712 37.5035727131007, 126.876703624477 37.5034466211585, 126.876805917893 37.5031403892672, 126.876902548346 37.5028386563014, 126.877002024011 37.5025256637418, 126.877055847499 37.5024626504285, 126.877197336056 37.5023884667801, 126.877415206213 37.5022873331485, 126.877618939289 37.5021861843036, 126.877992176075 37.5021663022309, 126.878365420056 37.5021419139882, 126.878712746466 37.5024058175292, 126.879198459702 37.5027644681974, 126.879432837912 37.5029426577745, 126.879463755392 37.5030553146223, 126.879407043873 37.5031566185233, 126.879033335744 37.5034625718943, 126.878401998755 37.5039732335068, 126.877954622318 37.5043692066329, 126.877184533716 37.5049968464937, 126.876502138769 37.5055907865265)))"|"202403"
