"TRDAR_NO"|"TRDAR_NM"|"SIGNGU_CD"|"SIGNGU_NM"|"GRFA_SM"|"RSDNTL_BULD_GRFA"|"RSDNTL_BULD_EXCL_GRFA"|"MOAV_STPRD_FRNR_LVLH_POPNO"|"ZERO_TIZN_STPRD_FRNR_LVLH_POPNO"|"ONE_TIZN_STPRD_FRNR_LVLH_POPNO"|"TWO_TIZN_STPRD_FRNR_LVLH_POPNO"|"THREE_TIZN_STPRD_FRNR_LVLH_POPNO"|"FOUR_TIZN_STPRD_FRNR_LVLH_POPNO"|"FIVE_TIZN_STPRD_FRNR_LVLH_POPNO"|"SIX_TIZN_STPRD_FRNR_LVLH_POPNO"|"SEVEN_TIZN_STPRD_FRNR_LVLH_POPNO"|"EIGHT_TIZN_STPRD_FRNR_LVLH_POPNO"|"NINE_TIZN_STPRD_FRNR_LVLH_POPNO"|"TEN_TIZN_STPRD_FRNR_LVLH_POPNO"|"ELEVEN_TIZN_STPRD_FRNR_LVLH_POPNO"|"TLV_TIZN_STPRD_FRNR_LVLH_POPNO"|"THIRTEEN_TIZN_STPRD_FRNR_LVLH_POPNO"|"FOURTEEN_TIZN_STPRD_FRNR_LVLH_POPNO"|"FFTN_TIZN_STPRD_FRNR_LVLH_POPNO"|"SXTN_TIZN_STPRD_FRNR_LVLH_POPNO"|"SVNTN_TIZN_STPRD_FRNR_LVLH_POPNO"|"EGHTN_TIZN_STPRD_FRNR_LVLH_POPNO"|"NNTN_TIZN_STPRD_FRNR_LVLH_POPNO"|"TNT_TIZN_STPRD_FRNR_LVLH_POPNO"|"TNONE_TIZN_STPRD_FRNR_LVLH_POPNO"|"TNTT_TIZN_STPRD_FRNR_LVLH_POPNO"|"TNTTH_TIZN_STPRD_FRNR_LVLH_POPNO"|"MOAV_STPRD_FRNR_VST_POPNO"|"ZERO_TIZN_STPRD_FRNR_VST_POPNO"|"ONE_TIZN_STPRD_FRNR_VST_POPNO"|"TWO_TIZN_STPRD_FRNR_VST_POPNO"|"THREE_TIZN_STPRD_FRNR_VST_POPNO"|"FOUR_TIZN_STPRD_FRNR_VST_POPNO"|"FIVE_TIZN_STPRD_FRNR_VST_POPNO"|"SIX_TIZN_STPRD_FRNR_VST_POPNO"|"SEVEN_TIZN_STPRD_FRNR_VST_POPNO"|"EIGHT_TIZN_STPRD_FRNR_VST_POPNO"|"NINE_TIZN_STPRD_FRNR_VST_POPNO"|"TEN_TIZN_STPRD_FRNR_VST_POPNO"|"ELEVEN_TIZN_STPRD_FRNR_VST_POPNO"|"TLV_TIZN_STPRD_FRNR_VST_POPNO"|"THIRTEEN_TIZN_STPRD_FRNR_VST_POPNO"|"FOURTEEN_TIZN_STPRD_FRNR_VST_POPNO"|"FFTN_TIZN_STPRD_FRNR_VST_POPNO"|"SXTN_TIZN_STPRD_FRNR_VST_POPNO"|"SVNTN_TIZN_STPRD_FRNR_VST_POPNO"|"EGHTN_TIZN_STPRD_FRNR_VST_POPNO"|"NNTN_TIZN_STPRD_FRNR_VST_POPNO"|"TNT_TIZN_STPRD_FRNR_VST_POPNO"|"TNONE_TIZN_STPRD_FRNR_VST_POPNO"|"TNTT_TIZN_STPRD_FRNR_VST_POPNO"|"TNTTH_TIZN_STPRD_FRNR_VST_POPNO"|"TRDAR_CRDNT_CONT"|"DATA_STRD_YM"
9278|"강남역_4"|11680|"강남구"|734663.37|93501.42|641161.95|392.99|433.74|429.92|432.63|435.71|438.27|434.07|435.57|425.11|419.56|412.25|401.52|383.49|368.88|353.97|334.9|313.71|312.45|324.08|355.75|370.72|367.57|389.29|421.96|436.74|310.82|305.83|284.67|281.6|270.86|277.03|281.36|315.29|339.53|352.35|354.74|352.12|338.58|327.29|315.96|300.1|281.87|280.53|288.62|312.43|318.91|310.4|324.95|342.57|302|"MULTIPOLYGON (((127.031029988308 37.4988144738046, 127.027891497669 37.4979007043219, 127.029416985895 37.4947738786448, 127.030152098918 37.4949989521582, 127.029982617804 37.4953684037956, 127.030299274953 37.4954404067769, 127.030191928396 37.4956521682698, 127.030655609955 37.4957646793837, 127.030949377527 37.4951384104316, 127.029462182869 37.4946792627788, 127.030196628553 37.4931699086191, 127.032187067217 37.4937910972109, 127.03204582466 37.494052424355, 127.032385101685 37.4941424359135, 127.032531997213 37.4938811068772, 127.033193597348 37.4940791508251, 127.033244540762 37.4942142872886, 127.032916873534 37.4948450761036, 127.032515385057 37.4947235474568, 127.032360022545 37.4950231712066, 127.032526839111 37.4950749349017, 127.032433623397 37.495259664682, 127.032668297152 37.4953294303376, 127.031029988308 37.4988144738046)))"|"202410"
9279|"논현역_1"|11680|"강남구"|559295.82|171997.86|387297.96|931.93|1072.07|1070.19|1089.61|1093.05|1121.69|1095.86|1039.75|1008.12|990.57|971.4|911.44|843.81|804.04|763.8|715.94|714.76|706.93|757.14|782.79|822.01|891.5|982.13|1043.31|1074.47|709.14|793.96|796.17|808.64|810.87|834.03|816.14|775.77|763.51|761.66|754.91|712.78|659.36|627.43|596.65|560.79|561.69|555.83|592.58|606.53|626.38|676.68|744.81|786.25|795.91|"MULTIPOLYGON (((127.022164032413 37.5111830820739, 127.022156075318 37.5111735787114, 127.02215607969 37.5111893461877, 127.022144769736 37.5111916006745, 127.021743205022 37.5110475108103, 127.021680973769 37.5109619266444, 127.022291393627 37.509709431714, 127.023037416787 37.5081167813888, 127.023919061044 37.5063056077524, 127.0246933017 37.5047512331584, 127.025909196451 37.5050933667422, 127.027735893144 37.5056245629651, 127.028861334306 37.5059576762637, 127.028663544206 37.5063181219172, 127.028590036771 37.5063361588657, 127.027498522085 37.5060075405036, 127.027295095298 37.5064400650661, 127.02722726565 37.5065256748775, 127.028426230968 37.5068542711566, 127.028279292508 37.5071065845364, 127.027074857271 37.5073275975721, 127.027007152888 37.5077826169151, 127.026933655907 37.5078366927956, 127.025830816598 37.5075080615595, 127.025446549263 37.508359584755, 127.024977145373 37.5082560645829, 127.024841509782 37.5085308963478, 127.025339203649 37.5086749562772, 127.025423978104 37.5085127592063, 127.025480526076 37.5085037376879, 127.026826574283 37.5089089049007, 127.02666830398 37.5091251786704, 127.026210332233 37.5094090905422, 127.026538427993 37.5096973407678, 127.026046531453 37.5100127941617, 127.026674457869 37.510602815577, 127.026278676066 37.5108596843438, 127.025769548344 37.5103867662238, 127.025045829923 37.5108644428479, 127.025588880851 37.511314832132, 127.025345860072 37.5118059259738, 127.02477462618 37.5116618807448, 127.024734975722 37.5114591638947, 127.024248576497 37.511319604297, 127.024033815427 37.5117836600053, 127.022902641251 37.511409957156, 127.023083493594 37.5110044746304, 127.022376519826 37.5107748477695, 127.022164032413 37.5111830820739)), ((127.02215607969 37.5111893461877, 127.022161315123 37.5111883025747, 127.022156082189 37.5111983561751, 127.02215607969 37.5111893461877)), ((127.022161315123 37.5111883025747, 127.022164032413 37.5111830820739, 127.022167389644 37.511187091701, 127.022161315123 37.5111883025747)))"|"202410"
9280|"논현역_2"|11680|"강남구"|75623.9|2984.12999999999|72639.77|14.75|15.12|15.57|17.06|18.58|21.5|17.41|15.56|12.39|12.18|13.67|15.14|16.57|16.12|15.54|16.33|15.92|15.26|14.19|11.26|9.98|9.74|9.35|11.89|17.76|14.17|14.52|14.96|16.39|17.85|20.65|16.72|14.94|11.9|11.7|13.13|14.54|15.92|15.48|14.93|15.68|15.3|14.66|13.63|10.81|9.59|9.35|8.98|11.42|17.06|"MULTIPOLYGON (((127.0208349695 37.5128277104201, 127.021545332111 37.511277299444, 127.023219451947 37.5117995809061, 127.022874678114 37.512502423058, 127.022343026255 37.5123403389039, 127.022009543893 37.5130116415169, 127.021811559737 37.5128494962185, 127.021342197554 37.512989231263, 127.0208349695 37.5128277104201)), ((127.0208349695 37.5128277104201, 127.020833168373 37.512831641492, 127.020833167203 37.5128271364999, 127.0208349695 37.5128277104201)))"|"202410"
9281|"논현역_3"|11650|"서초구"|260646.33|44820.9|215825.43|171.23|123.87|123.33|114.79|115.89|112.9|118.87|120.12|125.51|132.35|159.85|200.07|207.32|204.35|202.22|209.55|213.3|222.55|226.07|256.09|240.1|198.6|173.06|157.94|150.92|134.25|94.97|94.97|88.2|88.09|85.86|91.06|92.87|98.13|105.65|127.75|158.44|164.45|160.51|160.51|166.36|168.77|176.13|179.5|204.94|190.74|155.35|133.54|120.55|114.54|"MULTIPOLYGON (((127.019435688579 37.5103721371064, 127.019438515107 37.5103676316798, 127.019633520026 37.5099553947052, 127.01974938528 37.5096850770558, 127.019791794669 37.5096670504714, 127.019986911607 37.5097210798231, 127.020232931701 37.5097998782065, 127.020385549119 37.5095137865704, 127.020504237401 37.5092389627112, 127.02057491225 37.5091826388043, 127.020801137609 37.5092591867302, 127.021081095638 37.5093672602343, 127.021120652029 37.5092546287514, 127.02127890093 37.508896455068, 127.021425862244 37.5086283829801, 127.021538954466 37.5085923237625, 127.021784927098 37.5085044340994, 127.021864062597 37.5083737755224, 127.021487969778 37.5082612152691, 127.021024219347 37.5081283959495, 127.021179649532 37.5078107677658, 127.021323774973 37.5075179187509, 127.021629250923 37.5079075489408, 127.021796090602 37.5079660851624, 127.021846983555 37.5079570663602, 127.021948711307 37.5077272938794, 127.022075876031 37.5074614768752, 127.022027776192 37.5073443553861, 127.021612099101 37.5072160349342, 127.021538577575 37.5071912700265, 127.021510284486 37.5071236999025, 127.021555497662 37.5070245822573, 127.021753318295 37.5066438760507, 127.021880477562 37.5063622917185, 127.022035891768 37.5060131273338, 127.022194221422 37.5059860695471, 127.021803927977 37.5055987078896, 127.021348600125 37.5051820734435, 127.021023367947 37.5048802931044, 127.020590669079 37.5044681569171, 127.020271140959 37.504337563501, 127.019629287008 37.5041844944758, 127.019191020567 37.5040899564146, 127.019182530945 37.5040584227013, 127.019346417215 37.5036349279501, 127.020022204914 37.503830790668, 127.0205622741 37.5039951366435, 127.020873312102 37.5040987006874, 127.021093720135 37.5036143766806, 127.021351030197 37.5036909184346, 127.021961791049 37.5038755185352, 127.022784625448 37.5041208947099, 127.023451948987 37.5043325068188, 127.023774298571 37.5044247986059, 127.024164515963 37.5045486114278, 127.023757624766 37.5053978814212, 127.02341854427 37.5061142398321, 127.023133146728 37.5067179623822, 127.02286751706 37.507251853139, 127.022576453805 37.5078488177655, 127.022341908383 37.5083444091913, 127.021869975738 37.509317571035, 127.021590205696 37.5099100260696, 127.02141782171 37.5102817174911, 127.021171957051 37.5108020857783, 127.021027760327 37.5108494122959, 127.020733664518 37.5107638659812, 127.020091742219 37.5105612447195, 127.019435688579 37.5103721371064)))"|"202410"
9282|"논현역_4"|11650|"서초구"|354096.55|53501.73|300594.82|291.21|341.26|369.33|365.91|352.82|314.65|315.28|297.24|288.68|280.43|272.74|261.01|254.91|258.61|249.91|272.2|258.92|253.06|254|268.61|277.5|294.92|290.37|293.92|301.37|249.12|287.89|312.82|308.49|296.22|261.61|262.66|248.11|243.43|237.78|232.73|224.03|219.8|224.12|218.16|238.84|228.01|222.01|222.85|234.3|240.66|255.99|250.83|251.62|254.9|"MULTIPOLYGON (((127.016306001198 37.5149841285917, 127.016266782156 37.5146433122106, 127.016190353407 37.5142446301041, 127.01615635142 37.5138954975264, 127.016210074149 37.5138729658324, 127.016574878952 37.5139990592085, 127.01710935598 37.5141521589205, 127.017236545421 37.5138705799383, 127.01737221038 37.5135574647153, 127.017411799619 37.5135619643381, 127.01716006201 37.5132331338388, 127.01805351078 37.5127329569032, 127.017694298342 37.512300527791, 127.018508566492 37.5118386506921, 127.01847177699 37.5117080112206, 127.017982519212 37.5113837215078, 127.018098400165 37.5111471929929, 127.018788396871 37.5113700904599, 127.018876010933 37.5111853727732, 127.018986240371 37.5109781266767, 127.018163344123 37.51073722934, 127.017852283798 37.5106404157742, 127.018061439201 37.5102416944209, 127.018997443931 37.5105231206139, 127.019848621234 37.5107820277042, 127.020609312452 37.51101166096, 127.020940176658 37.5111287364512, 127.020979783683 37.5112053147755, 127.020618049837 37.5120027580819, 127.020307171713 37.5126605372665, 127.020066982382 37.5133228093858, 127.019852246333 37.5140166119038, 127.019648827309 37.5147509571181, 127.019467997385 37.5153636636919, 127.019301282618 37.5158885204785, 127.019222112189 37.5159245723893, 127.01817856661 37.5155733362439, 127.017539436359 37.5153639433982, 127.016962525368 37.5151748113484, 127.016306001198 37.5149841285917)), ((127.016306001198 37.5149841285917, 127.016306439677 37.5149879390064, 127.016303610991 37.5149834343733, 127.016306001198 37.5149841285917)))"|"202410"
9283|"대치역_1"|11680|"강남구"|61197.25|14232.4|46964.85|1.88|0.6|0.55|0.52|0.5|0.43|0.48|0.6|0.99|1.56|1.89|2.59|3.08|3.58|3.65|3.35|3.7|3.32|3.01|2.64|2.44|2.37|1.47|1.12|0.58|1.88|0.6|0.55|0.52|0.5|0.43|0.48|0.6|0.99|1.56|1.89|2.59|3.08|3.58|3.65|3.35|3.7|3.32|3.01|2.64|2.44|2.37|1.47|1.12|0.58|"MULTIPOLYGON (((127.063007217977 37.4941844889823, 127.06300155657 37.4941754819238, 127.059998213936 37.4928119934769, 127.060444386007 37.4921945852309, 127.063436418996 37.493576088452, 127.063007217977 37.4941844889823)))"|"202410"
9284|"대치역_2"|11680|"강남구"|77268.65|9920.07999999999|67348.57|3.35|1.07|0.98|0.93|0.89|0.78|0.85|1.07|1.77|2.79|3.37|4.62|5.51|6.4|6.52|6|6.62|5.93|5.39|4.72|4.37|4.24|2.64|2|1.04|2.92|0.93|0.85|0.81|0.78|0.68|0.74|0.93|1.54|2.43|2.94|4.03|4.81|5.58|5.68|5.23|5.77|5.17|4.69|4.12|3.81|3.7|2.3|1.74|0.91|"MULTIPOLYGON (((127.061305622034 37.4945097248818, 127.056961812172 37.4924665756446, 127.057198885969 37.4919438829759, 127.062210083847 37.4942840122925, 127.062097237058 37.4945723907207, 127.06146373992 37.494266374247, 127.061305622034 37.4945097248818)))"|"202410"
9285|"도산공원사거리_1"|11680|"강남구"|120095.15|7762.70999999999|112332.44|27.52|25.88|25.57|24.79|25.82|26.03|25.23|25.02|25.33|24.63|27.92|30.9|28.78|27.15|29.19|26.84|24.51|26.07|26.71|30.41|34.59|35.93|31.85|26.68|24.58|25.89|24.34|24.06|23.32|24.3|24.48|23.73|23.54|23.86|23.22|26.28|29.06|27.07|25.54|27.4|25.25|23.06|24.52|25.14|28.59|32.51|33.76|29.94|25.14|23.14|"MULTIPOLYGON (((127.02844211007 37.5195065376438, 127.028442084031 37.5194344578542, 127.028781175043 37.5187135816491, 127.033148122797 37.5201901233499, 127.033419455113 37.5198296511012, 127.034324532391 37.5201177212148, 127.033691562049 37.5212711725856, 127.02844211007 37.5195065376438)))"|"202410"
9287|"뱅뱅사거리"|11680|"강남구"|404653.77|57566.23|347087.54|93.96|120.69|116.12|115.75|114.59|116.39|112.35|113.3|103.39|95.65|96.59|86.97|77.38|71.98|67.86|62.76|65.96|69.24|71.05|78.91|80.35|88.41|98.13|114.22|116.82|79.38|102.77|98.78|98.67|97.62|99.43|95.8|96.68|88.01|81.43|82.11|73.49|65.05|60.12|56.82|52.44|55.27|58.21|59.24|65.02|66.6|73.68|82.04|96.58|99|"MULTIPOLYGON (((127.0334083954 37.49395295259, 127.030332260251 37.4930076951856, 127.031676742346 37.4901601926014, 127.034752761569 37.4910693754378, 127.034018426167 37.4925742533983, 127.032502998092 37.4921241616328, 127.031960639926 37.49313342502, 127.033521305248 37.4935564813191, 127.0334083954 37.49395295259)))"|"202410"
9288|"삼성역_1"|11680|"강남구"|596838.4|40260.78|556577.62|663.82|881.46|903.46|904.3|890.56|888.34|834.89|795.4|736.78|683.92|611.14|531.92|476.04|462.22|449.54|450.03|488.1|542.02|562.57|514.65|476.62|553.38|672.89|777.27|843.82|625.77|837.7|859.03|860.39|847.08|845.4|794.43|753.96|693.53|641.03|571.92|497.38|444.59|431.76|419.9|421.34|457.23|507.54|527.09|481.08|444.92|516.86|631.22|731.9|800.96|"MULTIPOLYGON (((127.062977812157 37.5084568520293, 127.062730607594 37.5085375644962, 127.057040239087 37.50672036491, 127.056994932641 37.5066302863213, 127.057898405563 37.5048819185222, 127.058633696117 37.5050978042835, 127.059141832162 37.5040614073151, 127.059650906624 37.5042503671971, 127.059108854233 37.505295792897, 127.059844152323 37.505511671102, 127.060374879364 37.5044572377306, 127.060929212272 37.5046641894668, 127.060082256101 37.506277402507, 127.060161509708 37.5063854830127, 127.061371973495 37.5067723040922, 127.061428580768 37.5068443552679, 127.061575544568 37.506763190525, 127.062027182627 37.5058259201657, 127.063181120152 37.5062397817344, 127.062989127115 37.5065732517863, 127.063860235366 37.5068701239507, 127.062977812157 37.5084568520293)), ((127.062977812157 37.5084568520293, 127.062979364738 37.5084563451104, 127.062968069385 37.508474370981, 127.062977812157 37.5084568520293)))"|"202410"
9289|"삼성역_2"|11680|"강남구"|186741.52|0|186741.52|144.68|172.77|175.48|176.82|177.18|174.93|175.15|176.47|183.62|191.22|184.9|149.89|120.29|103.47|98.2|87.93|86.26|92.73|103.18|105.03|110.51|132.15|155.44|168.98|169.79|144.68|172.77|175.48|176.82|177.18|174.93|175.15|176.47|183.62|191.22|184.9|149.89|120.29|103.47|98.2|87.93|86.26|92.73|103.18|105.03|110.51|132.15|155.44|168.98|169.79|"MULTIPOLYGON (((127.066413026083 37.5096393179643, 127.066407363097 37.5096303110942, 127.063760080696 37.5088343549249, 127.063618545874 37.5086452198097, 127.064538936862 37.5069959028669, 127.065539966719 37.507112493235, 127.066399734419 37.5073552928485, 127.066055611468 37.5083195508107, 127.066768362408 37.5085624280979, 127.066796677163 37.5086074623675, 127.066446871057 37.5095401894536, 127.066413026083 37.5096393179643)))"|"202410"
9290|"삼성역_3"|11680|"강남구"|246159.86|495.899999999994|245663.96|92.22|119.23|127.37|131.55|133.41|136.19|134.07|132.57|116.47|101.22|86.74|78.05|68.43|62.41|56.01|55.86|57.48|63.25|60.74|65.09|70.39|75.95|79.91|91.76|109.06|92.03|118.99|127.12|131.29|133.14|135.91|133.8|132.3|116.24|101.01|86.57|77.9|68.29|62.28|55.9|55.74|57.36|63.12|60.62|64.96|70.25|75.79|79.75|91.58|108.84|"MULTIPOLYGON (((127.065749573729 37.5141311587966, 127.065749593077 37.5141536837392, 127.065082304226 37.5142261253929, 127.064058505278 37.5140464735403, 127.065458835477 37.511432826878, 127.062788852613 37.5106053265667, 127.06266428994 37.5104251915267, 127.06329674512 37.5092986131698, 127.06359070788 37.5091723188547, 127.066305913485 37.5100268063708, 127.065538777198 37.5123292769609, 127.06574956599 37.5141221488195, 127.065749573729 37.5141311587966)))"|"202410"
9291|"선릉역_1"|11680|"강남구"|371754.84|11784.47|359970.37|85.29|73.82|74.94|74.44|73.09|72.02|71.93|75.36|85.07|94.04|102.04|104.17|98.77|93.27|97.02|90.97|93.54|91.92|88.82|77.81|81.59|88.26|91.47|82.62|69.96|82.59|71.48|72.57|72.08|70.77|69.74|69.65|72.97|82.37|91.06|98.81|100.86|95.63|90.32|93.95|88.09|90.58|89|86|75.34|79|85.46|88.57|80|67.74|"MULTIPOLYGON (((127.048940788459 37.504261922945, 127.048918165114 37.5042551745549, 127.043211517079 37.5024823638264, 127.043115303078 37.5023292278611, 127.043191534913 37.5021399908912, 127.044659171544 37.502601224737, 127.044828635808 37.5022993275188, 127.047599823106 37.5029875405771, 127.04884932805 37.5027077350336, 127.049584579974 37.5029371922309, 127.048940788459 37.504261922945)))"|"202410"
9292|"선릉역_2"|11680|"강남구"|574697.17|46625.36|528071.81|226.63|247.25|246.08|245.33|248.16|244.79|246.13|252.74|272.2|280.17|275.01|239.09|213.44|190.55|176.86|167.86|168.74|162.92|179.41|201.79|214.32|226.26|239.33|246.33|252.22|211.48|230.68|228.98|228.14|230.36|227.65|228.9|234.92|253.98|261.72|257.02|223.18|199.53|178.15|165.5|157.13|157.87|151.91|167.74|188.84|200.85|212.63|223.85|229.65|235.52|"MULTIPOLYGON (((127.043005390696 37.5029644716322, 127.043013870195 37.5029599636439, 127.048646957989 37.5046066732781, 127.048748829627 37.5047417824131, 127.047856370999 37.5063549261026, 127.045606567581 37.507806398848, 127.045170866875 37.5073560615915, 127.046801714232 37.5063328114236, 127.046269817091 37.5057743951257, 127.04563103914 37.5061530559547, 127.04517265998 37.5055855971339, 127.044352789775 37.5057345632032, 127.044194157329 37.5052165460781, 127.042475239907 37.5054964665434, 127.042344931963 37.5050460120229, 127.041807777084 37.5051453070674, 127.042807509698 37.5030231062004, 127.043005390696 37.5029644716322)))"|"202410"
9293|"선릉역_3"|11680|"강남구"|326165.31|14852.64|311312.67|202.4|260.56|270.95|276.54|276.49|277.94|281.15|281.43|260.98|241.14|215.71|186.56|159.05|137.85|122.03|119.29|128.8|127.38|134.8|138.54|141.22|160.16|189.98|223.09|246.04|193.23|254.66|264.76|270.35|270.27|271.21|274.57|273.63|248.66|225.94|201.47|173.62|147.97|127.77|112.82|110.55|119.32|118.95|126.05|130.01|132.49|150.99|179.51|212.91|239.13|"MULTIPOLYGON (((127.052679686959 37.505866389941, 127.052662771615 37.5059384772423, 127.05221102187 37.5068847218627, 127.050322152607 37.5067143298093, 127.047336537929 37.5070398890174, 127.047319548156 37.5069993506588, 127.047709590823 37.5067559284873, 127.048195646672 37.5063232571295, 127.04841600482 37.5060303447675, 127.048975090317 37.5048498114088, 127.049229522223 37.5047956486287, 127.052685341844 37.5058663874847, 127.052679686959 37.505866389941)))"|"202410"
9294|"선릉역_4"|11680|"강남구"|16366987.94|15474598.99|892388.95|525.82|626.74|632.22|631.23|634.09|635.97|626.12|614.84|638.01|633.19|581.79|508.77|449.86|395.82|368.54|351.93|343.79|358.62|390.44|424.15|459.39|517.16|565.63|618.67|618.41|424.89|447.18|445.87|437.72|438.94|434.85|434.11|444.12|509.29|544|512.75|455.54|406.96|360.4|336.85|322.08|314.18|327.41|356.62|383.01|408.82|451.01|478.69|498.63|447.81|"MULTIPOLYGON (((127.057502484486 37.5047694823626, 127.057491191742 37.5047920127178, 127.056576373989 37.506504342761, 127.056418082165 37.5065674865823, 127.049393234568 37.5043631023547, 127.049279989431 37.5041288884106, 127.050934551504 37.5006773758681, 127.051036320467 37.500659313123, 127.052563393385 37.5011857463882, 127.052264125105 37.5018075657744, 127.052677001878 37.5019425371942, 127.052451131321 37.5024021450813, 127.053587961771 37.5027620480403, 127.053836432297 37.5022844079749, 127.05403528042 37.5036177993348, 127.054691371619 37.5038202299742, 127.054979395708 37.5033065297391, 127.055335722379 37.5034189924809, 127.055047713202 37.5039507135622, 127.055517157543 37.5040901542827, 127.05567527197 37.5037882467947, 127.056127762111 37.5039412078808, 127.056031897557 37.5043061571566, 127.057502484486 37.5047694823626)))"|"202410"
9295|"선정릉역_1"|11680|"강남구"|114145.21|20273.43|93871.78|241.05|320.73|334.94|349.22|355.37|366.95|359.32|342.15|337.38|327.13|290.28|234.77|188.16|160.83|136.15|128.35|130.56|127.98|126.08|119.65|129.6|164.19|208.44|255.69|291.23|203.25|272.38|284.43|296.61|301.84|311.55|305.11|290.11|284.55|274.84|243.66|196.66|157.44|134.38|113.57|107.07|108.75|106.88|105.19|99.8|108.22|137.62|175.02|215.49|246.87|"MULTIPOLYGON (((127.04411216891 37.5101878388615, 127.044106507277 37.5101765784246, 127.044055566765 37.5101000119422, 127.044346373381 37.5093385624395, 127.044402914519 37.5093205218771, 127.045935854315 37.5099844401947, 127.046102710846 37.5100316795675, 127.046744690607 37.5102206444741, 127.050079076153 37.5111991527488, 127.049536518761 37.5117444793787, 127.047596396286 37.5111866353929, 127.04411216891 37.5101878388615)))"|"202410"
9296|"선정릉역_2"|11680|"강남구"|207883.46|85830.17|122053.29|134.98|138.69|138.49|139.31|141.1|137.65|140.3|155.12|182.59|201.57|189.16|163.41|139.22|116.62|107.25|100.59|103.48|107.86|109.56|109.26|108.74|114.09|128.4|137.3|129.85|89.52|94.89|95.02|95.71|96.92|94.74|96.39|105.21|121.19|131.75|123.29|106.08|90.49|75.84|69.8|65.38|67.11|69.63|70.79|70.36|70.19|73.8|83.91|91.41|88.52|"MULTIPOLYGON (((127.043225521811 37.5123753305824, 127.043217038745 37.5123753335879, 127.043934181921 37.5104559502706, 127.050218339699 37.5122870510056, 127.049969834937 37.5127984701222, 127.049873713394 37.5128300445738, 127.049228867078 37.5126275829511, 127.049000132712 37.5131142145341, 127.048646604236 37.5130129942372, 127.048273845156 37.5138105263432, 127.047976881755 37.5137295540417, 127.047957065177 37.513693521928, 127.048530300961 37.5124296442513, 127.047792138411 37.5122114445136, 127.047639629882 37.5125133388384, 127.04690995352 37.5122973827621, 127.046466578768 37.5132481061893, 127.046421350116 37.5132729009019, 127.043225521811 37.5123753305824)))"|"202410"
9297|"수서역"|11680|"강남구"|365895.7|0|365895.7|23.35|6.13|6.42|6.29|7.98|6.52|5.94|5.99|14.14|27.14|38.42|43.4|46.46|45.43|46.7|45.4|39.57|36.17|33.92|27.27|22.66|17.32|14.36|10.1|7.16|23.35|6.13|6.42|6.29|7.98|6.52|5.94|5.99|14.14|27.14|38.42|43.4|46.46|45.43|46.7|45.4|39.57|36.17|33.92|27.27|22.66|17.32|14.36|10.1|7.16|"MULTIPOLYGON (((127.104773980282 37.4884857648099, 127.104776810171 37.4884880148376, 127.104528920444 37.4891189327663, 127.101073183817 37.4880857474432, 127.102916969503 37.4865367062085, 127.103742335224 37.4865112163956, 127.104265276519 37.4865107621361, 127.10395244803 37.4871957957222, 127.103946982426 37.487333203272, 127.103772330192 37.4877770982364, 127.103631434456 37.4881015809514, 127.104773980282 37.4884857648099)))"|"202410"
9298|"신사동가로수길_1"|11680|"강남구"|223391.07|29387.67|194003.4|337.01|223.87|225.34|218.26|210.61|204.36|200.88|193.73|201.38|209.39|217.38|262.81|335.26|419.31|489.6|527.04|551.39|589.9|562.81|516.86|461.4|405.27|335.88|280.63|245|302.43|196.57|196.51|189.99|183.1|177.03|174.24|169.08|176.69|184.68|192.78|234.51|301.92|378.46|442.91|477.73|500|535.12|511.54|470.14|419.8|369.24|305.73|252.69|217.81|"MULTIPOLYGON (((127.023061884441 37.5242716702608, 127.023030773618 37.5242671709863, 127.021780566028 37.5236412008738, 127.0226613582 37.5180818924016, 127.022409644972 37.5179760702748, 127.022610332712 37.5176471701961, 127.025082241199 37.5187031196106, 127.024601786013 37.5196470099575, 127.02429659266 37.5203881399224, 127.023544664828 37.5214627226688, 127.023417412659 37.5214942813888, 127.023440058155 37.5215663569311, 127.023307443136 37.5226002757557, 127.02314939959 37.5237310560992, 127.023061884441 37.5242716702608)))"|"202410"
9299|"신사역_1"|11650|"서초구"|106952.32|19424.36|87527.96|145.77|120.49|115.75|109.26|108.77|105.71|107.47|116.62|128.05|138.16|150.47|156.21|161|160.96|160.57|161.91|161.27|156.43|166.71|178.36|196.75|188.08|174.43|147.26|127.88|118.4|97.38|93.55|88.42|88.08|85.7|87.01|94.06|102.95|111.07|121.47|126.76|130.86|131.05|131.27|132.42|131.98|128.02|136.47|145.69|160.26|152.97|141.56|119.18|103.49|"MULTIPOLYGON (((127.016994213798 37.5179701531727, 127.01698572775 37.5179588918235, 127.016654738041 37.5173440041517, 127.016374672717 37.5168169563238, 127.016137038209 37.5163372048804, 127.015930508396 37.5158349241394, 127.015806016646 37.5154835501779, 127.015681507141 37.5150330662711, 127.01611983005 37.5151118496967, 127.016620375923 37.5152424308703, 127.017530990833 37.5155396391793, 127.01801458014 37.515692741704, 127.018797947082 37.5159606756462, 127.01923912531 37.5161182843848, 127.019174135502 37.5163300287176, 127.018967867235 37.5170283329887, 127.018803973151 37.5175531885058, 127.018246853996 37.5174383921961, 127.018128063378 37.5173505618234, 127.017898967086 37.5171771520232, 127.017299567684 37.5176908031007, 127.016994213798 37.5179701531727)))"|"202410"
