"TRDAR_NO"|"TRDAR_NM"|"SIGNGU_CD"|"SIGNGU_NM"|"GRFA_SM"|"RSDNTL_BULD_GRFA"|"RSDNTL_BULD_EXCL_GRFA"|"MOAV_STPRD_FRNR_LVLH_POPNO"|"ZERO_TIZN_STPRD_FRNR_LVLH_POPNO"|"ONE_TIZN_STPRD_FRNR_LVLH_POPNO"|"TWO_TIZN_STPRD_FRNR_LVLH_POPNO"|"THREE_TIZN_STPRD_FRNR_LVLH_POPNO"|"FOUR_TIZN_STPRD_FRNR_LVLH_POPNO"|"FIVE_TIZN_STPRD_FRNR_LVLH_POPNO"|"SIX_TIZN_STPRD_FRNR_LVLH_POPNO"|"SEVEN_TIZN_STPRD_FRNR_LVLH_POPNO"|"EIGHT_TIZN_STPRD_FRNR_LVLH_POPNO"|"NINE_TIZN_STPRD_FRNR_LVLH_POPNO"|"TEN_TIZN_STPRD_FRNR_LVLH_POPNO"|"ELEVEN_TIZN_STPRD_FRNR_LVLH_POPNO"|"TLV_TIZN_STPRD_FRNR_LVLH_POPNO"|"THIRTEEN_TIZN_STPRD_FRNR_LVLH_POPNO"|"FOURTEEN_TIZN_STPRD_FRNR_LVLH_POPNO"|"FFTN_TIZN_STPRD_FRNR_LVLH_POPNO"|"SXTN_TIZN_STPRD_FRNR_LVLH_POPNO"|"SVNTN_TIZN_STPRD_FRNR_LVLH_POPNO"|"EGHTN_TIZN_STPRD_FRNR_LVLH_POPNO"|"NNTN_TIZN_STPRD_FRNR_LVLH_POPNO"|"TNT_TIZN_STPRD_FRNR_LVLH_POPNO"|"TNONE_TIZN_STPRD_FRNR_LVLH_POPNO"|"TNTT_TIZN_STPRD_FRNR_LVLH_POPNO"|"TNTTH_TIZN_STPRD_FRNR_LVLH_POPNO"|"MOAV_STPRD_FRNR_VST_POPNO"|"ZERO_TIZN_STPRD_FRNR_VST_POPNO"|"ONE_TIZN_STPRD_FRNR_VST_POPNO"|"TWO_TIZN_STPRD_FRNR_VST_POPNO"|"THREE_TIZN_STPRD_FRNR_VST_POPNO"|"FOUR_TIZN_STPRD_FRNR_VST_POPNO"|"FIVE_TIZN_STPRD_FRNR_VST_POPNO"|"SIX_TIZN_STPRD_FRNR_VST_POPNO"|"SEVEN_TIZN_STPRD_FRNR_VST_POPNO"|"EIGHT_TIZN_STPRD_FRNR_VST_POPNO"|"NINE_TIZN_STPRD_FRNR_VST_POPNO"|"TEN_TIZN_STPRD_FRNR_VST_POPNO"|"ELEVEN_TIZN_STPRD_FRNR_VST_POPNO"|"TLV_TIZN_STPRD_FRNR_VST_POPNO"|"THIRTEEN_TIZN_STPRD_FRNR_VST_POPNO"|"FOURTEEN_TIZN_STPRD_FRNR_VST_POPNO"|"FFTN_TIZN_STPRD_FRNR_VST_POPNO"|"SXTN_TIZN_STPRD_FRNR_VST_POPNO"|"SVNTN_TIZN_STPRD_FRNR_VST_POPNO"|"EGHTN_TIZN_STPRD_FRNR_VST_POPNO"|"NNTN_TIZN_STPRD_FRNR_VST_POPNO"|"TNT_TIZN_STPRD_FRNR_VST_POPNO"|"TNONE_TIZN_STPRD_FRNR_VST_POPNO"|"TNTT_TIZN_STPRD_FRNR_VST_POPNO"|"TNTTH_TIZN_STPRD_FRNR_VST_POPNO"|"TRDAR_CRDNT_CONT"|"DATA_STRD_YM"
9172|"동대문역_2"|11110|"종로구"|165051.45|10245.39|154806.06|177.92|211.25|214.6|213.6|214.64|220.17|214.65|205|204.27|199.81|192.62|179.04|165.01|155.02|138.62|146.63|144.61|140.95|133.46|134.64|139.57|150.96|166.99|185.52|198.4|165.56|197.01|200.21|199.33|200.36|205.61|200.35|191.25|190.2|185.82|179.03|166.32|153.23|143.88|128.65|136.1|134.18|130.8|123.86|124.91|129.44|140.09|155.13|172.55|185.06|"MULTIPOLYGON (((127.011028603789 37.5716046880904, 127.010547506208 37.571523637411, 127.010536159461 37.5713028958577, 127.009721052165 37.570483055779, 127.009834215698 37.5702014884416, 127.009944568139 37.5700911092381, 127.010023804498 37.5700911034572, 127.010570068859 37.5708997003847, 127.010906804914 37.5707262331638, 127.011286007425 37.5707014247106, 127.012474565515 37.5707215911735, 127.012706613394 37.5706990443799, 127.014047988376 37.5707326950742, 127.014237593226 37.5707439369325, 127.015678017345 37.5707843156913, 127.015593330341 37.5718880381049, 127.015542541697 37.5726809148762, 127.015483127247 37.5727597585594, 127.015378425074 37.5727958106016, 127.01386997494 37.5723477377453, 127.012573798713 37.5719694523082, 127.011600263878 37.5717127586804, 127.011028603789 37.5716046880904)))"|"202501"
9173|"안국역"|11110|"종로구"|158546.7|2800.41|155746.29|72.28|36.38|36.64|35.71|35.28|35.22|34.12|34.77|40.42|48.63|69.76|102.89|133.6|149.94|161.31|164.78|152.77|124.9|91.21|65.2|47.58|36.43|32.4|30.91|33.75|65.84|33.68|33.96|33.1|32.69|32.65|31.57|32.13|36.91|44.16|63.73|94.83|121.5|135.91|146.15|149.61|138.95|113.05|81.97|58.62|42.99|33.1|29.47|28.28|31.13|"MULTIPOLYGON (((126.986262812739 37.5770370805367, 126.986735406118 37.5772353575783, 126.986922181885 37.5773052072059, 126.987151408043 37.577386324016, 126.987578747211 37.577456201335, 126.988116474258 37.5774630203501, 126.98802558347 37.5792897642255, 126.987227462831 37.5792851663575, 126.986330285579 37.5792760455721, 126.985809545245 37.5791813742997, 126.985498239404 37.5790979914297, 126.985223736686 37.5789695633589, 126.985557866276 37.5781880011241, 126.985702268516 37.5778861892261, 126.986098651237 37.5771046335627, 126.986175077708 37.577041574219, 126.986262812739 37.5770370805367)))"|"202501"
9174|"인사동"|11110|"종로구"|578662.7|5502.03999999992|573160.66|1173.97|1257.52|1275.95|1291.25|1295.66|1294.72|1274.59|1252.62|1225.28|1214.91|1186.35|1172.78|1182.46|1217.34|1233.59|1229.54|1192.52|1119.95|1050.63|981.9|958.4|933.34|1009.99|1124.26|1199.78|1161.09|1244.49|1262.66|1277.84|1282.23|1281.28|1261.29|1239.49|1212.32|1201.84|1173.44|1159.67|1168.87|1202.9|1218.87|1214.91|1178.33|1106.83|1038.4|970.63|947.71|923.21|999.26|1112.42|1187.31|"MULTIPOLYGON (((126.986059148338 37.5765234907315, 126.985943099285 37.5765933022497, 126.985003595935 37.5761584486461, 126.984321612825 37.5758475109755, 126.983682074805 37.5755861301059, 126.983073659879 37.5753743049793, 126.983019911215 37.5752819452711, 126.982977487921 37.5751693150508, 126.983105316596 37.573220945966, 126.983179233794 37.5718334337701, 126.983151246104 37.5705540242774, 126.983270142803 37.5703828545296, 126.983428633426 37.5703107995486, 126.985822713216 37.5702976242875, 126.98744706053 37.5703113418908, 126.987429831033 37.571653814357, 126.987588062984 37.5729782873447, 126.987372867362 37.5736044495484, 126.986789692656 37.5745999719345, 126.986195066917 37.5761631127724, 126.986059148338 37.5765234907315)))"|"202501"
9175|"종각역"|11110|"종로구"|210933.74|0|210933.74|318.37|378.46|371.48|368.26|368.4|371.06|359.13|346.58|345.37|348.34|332.85|304.2|270.63|238.03|227.6|220.5|216.38|225.75|268.28|310.22|335.57|349.3|356.68|358.91|368.96|318.37|378.46|371.48|368.26|368.4|371.06|359.13|346.58|345.37|348.34|332.85|304.2|270.63|238.03|227.6|220.5|216.38|225.75|268.28|310.22|335.57|349.3|356.68|358.91|368.96|"MULTIPOLYGON (((126.982390135007 37.5700470976551, 126.979916839906 37.5700128869775, 126.979917060864 37.5692425407414, 126.982571490579 37.5690763101539, 126.982622415124 37.5691258726956, 126.982681678409 37.5697790997168, 126.982664673348 37.5698827108469, 126.982390135007 37.5700470976551)))"|"202501"
9176|"종각역 젊음의거리"|11110|"종로구"|206411.63|143.100000000006|206268.53|311.55|370.35|363.52|360.36|360.5|363.11|351.43|339.15|337.97|340.87|325.72|297.68|264.83|232.93|222.72|215.77|211.75|220.91|262.53|303.57|328.38|341.81|349.03|351.22|361.05|311.33|370.09|363.27|360.11|360.25|362.86|351.19|338.92|337.73|340.64|325.49|297.47|264.65|232.76|222.56|215.62|211.6|220.75|262.35|303.36|328.15|341.57|348.79|350.98|360.8|"MULTIPOLYGON (((126.987489560541 37.5700320400823, 126.984331431798 37.5700158591734, 126.983974868549 37.5700158071703, 126.983972159717 37.5694954851721, 126.983015671311 37.5694953403319, 126.982933706788 37.5690853771771, 126.982984656496 37.5690335782046, 126.984000607272 37.5688535340784, 126.984498674934 37.5687702647435, 126.985678755689 37.5685519374368, 126.986349454082 37.5683875940104, 126.986884300843 37.5683178341281, 126.987433284695 37.5683066378423, 126.987504021404 37.5683516956724, 126.987532308194 37.5684125158163, 126.987506702579 37.5691535770323, 126.987489560541 37.5700320400823)))"|"202501"
9177|"종로3가역_1"|11110|"종로구"|149731.24|2375.89999999999|147355.34|226|268.65|263.7|261.41|261.51|263.4|254.93|246.02|245.16|247.27|236.28|215.94|192.11|168.96|161.56|156.52|153.6|160.25|190.44|220.21|238.21|247.95|253.19|254.78|261.9|222.41|264.39|259.51|257.26|257.36|259.22|250.88|242.12|241.27|243.35|232.53|212.51|189.06|166.28|159|154.04|151.16|157.7|187.42|216.72|234.43|244.02|249.17|250.73|257.75|"MULTIPOLYGON (((126.992221285118 37.5685143337192, 126.992028644766 37.5702216943911, 126.987834809294 37.570005050481, 126.987812474955 37.5683247018006, 126.987914355972 37.5682796639571, 126.988819891671 37.5682842686516, 126.989640527073 37.5683294025454, 126.990574353716 37.5683880559906, 126.992221285118 37.5685143337192)))"|"202501"
9178|"종로3가역_2"|11110|"종로구"|210700.34|6271.89999999999|204428.44|681.46|711.64|705.5|702.31|692.54|692.02|687.4|686.39|702.58|689.05|674.43|669.22|656.02|667.69|708.73|700.31|699.34|687.55|644.76|617.02|630.87|657.1|671.08|701.89|693.83|664.11|693.74|687.8|684.73|675.22|674.73|670.16|669.09|684.76|671.47|657.14|652.08|639.1|650.41|690.46|682.24|681.35|669.93|628.24|601.2|614.7|640.24|653.85|683.93|676.43|"MULTIPOLYGON (((126.991099979336 37.573618347496, 126.9908621527 37.5743751574405, 126.990403703359 37.574266997049, 126.99003014513 37.5742309221895, 126.989498104418 37.574203840206, 126.989424523753 37.5742038327828, 126.988988717715 37.5740956691825, 126.987868121934 37.5735819825049, 126.987862470067 37.5735369323981, 126.988060678328 37.5729287871664, 126.98789671333 37.5719647099362, 126.988349514846 37.5719016914876, 126.988570264695 37.5718161216312, 126.988802373891 37.5714917903527, 126.988847835951 37.5703970928154, 126.990919289731 37.5705369477808, 126.991904086364 37.5705685654987, 126.991994630922 37.5706631766387, 126.991700194629 37.5716497364685, 126.991099979336 37.573618347496)))"|"202501"
9179|"종로3가역_3"|11110|"종로구"|91676.74|3520.03|88156.71|118.71|118.94|115.11|114.37|114.56|112.26|114.12|115.27|120.07|120.92|121|121.5|123.9|130.58|122.93|123.12|126.08|115.87|108.96|107.39|117.41|123.94|123.35|123.02|114.44|114.15|114.38|110.69|109.98|110.16|107.95|109.74|110.85|115.46|116.27|116.35|116.84|119.14|125.57|118.21|118.39|121.23|111.42|104.78|103.27|112.9|119.18|118.61|118.29|110.05|"MULTIPOLYGON (((126.991612182038 37.5738323758789, 126.991510254995 37.5741860056451, 126.991150848909 37.5741341682031, 126.991575535268 37.5727376709083, 126.991892614669 37.5717691331817, 126.992133248597 37.5710438556812, 126.992187056362 37.570721756092, 126.992320080453 37.5705640931766, 126.993732183699 37.5706700592784, 126.993695316742 37.5714336455644, 126.993709403355 37.5720485718024, 126.993618838842 37.5721093826767, 126.993449024643 37.5722738019717, 126.993256563674 37.5724967837726, 126.993205603719 37.5726859880232, 126.992764059731 37.5732851145372, 126.992268717029 37.5740599280855, 126.992132906667 37.5738121455201, 126.991682950126 37.5736949808587, 126.991612182038 37.5738323758789)))"|"202501"
9180|"종로5가역_1"|11110|"종로구"|68833.36|39.6600000000035|68793.7|200.67|132.42|133.81|128.62|130.13|131.62|131.2|128.52|127.19|129.96|165.6|230.37|284.96|331.94|331.54|305.12|281.18|265.52|251.69|263.46|254.51|222.3|174.37|147.54|132.52|200.6|132.36|133.76|128.57|130.07|131.56|131.15|128.46|127.14|129.91|165.55|230.31|284.89|331.86|331.46|305.04|281.12|265.46|251.62|263.38|254.42|222.21|174.28|147.46|132.44|"MULTIPOLYGON (((127.001579474423 37.5708212220028, 126.998503384668 37.5705869300485, 126.997954403119 37.5702175096638, 126.998022365896 37.5691948881926, 126.998223286914 37.5691318244294, 127.00172379443 37.569809860719, 127.001811520734 37.5699224841457, 127.001729458328 37.5706815682493, 127.001579474423 37.5708212220028)))"|"202501"
9181|"종로5가역_2"|11110|"종로구"|533021.89|100505.39|432516.5|366.2|448.6|443.08|446.32|448.07|443.34|439.96|425.11|403.78|389.26|361.12|342.03|325.71|316.98|300.09|290.53|293.62|287.8|281.71|277.64|296.35|336.87|370|396.75|418.57|326.08|390.24|388.03|387.03|388.64|384.13|382.3|370.17|357.4|350.77|326.07|313.29|298.4|293.32|280.22|270.47|273.74|262.25|256.47|250.59|267.84|302.42|327.1|347.61|357.33|"MULTIPOLYGON (((127.000721981008 37.5747900783638, 126.999844668205 37.5746909614878, 126.999776741962 37.574934227624, 126.999555998681 37.5748981848766, 126.999306930367 37.5757586252184, 126.997591900086 37.5757405629968, 126.997501342067 37.5756504611751, 126.997484370013 37.5754882826157, 126.997608961943 37.5741232882927, 126.997863798542 37.5712536450912, 126.998146798875 37.5710464255573, 126.998492053495 37.5708887613015, 127.001644563156 37.5711185484387, 127.001797379007 37.5712536964212, 127.00189361142 37.5734476052015, 127.001989844595 37.5750513653352, 127.001180448514 37.5748846838402, 127.000721981008 37.5747900783638)))"|"202501"
9182|"종로5가역_3"|11110|"종로구"|185802.8|5922.09999999998|179880.7|133.38|195.21|202.44|207.21|209.8|207.62|168.98|166.43|142.28|127.34|118.08|109.37|100.57|95.18|93.58|84.13|80.47|85.43|86.11|89.86|98.55|108.15|114.38|131.17|178.78|129.7|190.36|197.39|202.1|204.61|202.46|164.54|162.12|138.34|123.67|114.57|106.09|97.49|92.24|90.67|81.54|78.01|82.81|83.47|87.12|95.58|104.95|111.05|127.48|174.16|"MULTIPOLYGON (((127.002901127695 37.575272099336, 127.002674734979 37.5759928931644, 127.002357764822 37.5760154209603, 127.002250220077 37.5759163130382, 127.002103026876 37.5730061193529, 127.00202377201 37.5712401805433, 127.002199225349 37.5711230507988, 127.003908491949 37.5711680759139, 127.006528992103 37.5712085350376, 127.007808114778 37.5712355019094, 127.008702375768 37.5713210437698, 127.008775960734 37.5713931183403, 127.007389419569 37.5728753247654, 127.006834667058 37.5718166892107, 127.006602620873 37.571938333299, 127.006251760365 37.5727357239371, 127.005442354589 37.5721050620605, 127.004825439841 37.5723979032804, 127.00451981242 37.5725871195951, 127.004389640784 37.5727538060234, 127.004729246581 37.5729610243932, 127.004604746808 37.573407017554, 127.004140626882 37.5733890095702, 127.003987817095 37.5736728246574, 127.003585968318 37.5740782780017, 127.003189775695 37.5745017496445, 127.003008664877 37.5750288308733, 127.002901127695 37.575272099336)))"|"202501"
9183|"종로5가역_4"|11110|"종로구"|77485.9|4356.51999999999|73129.38|87.54|104.09|105.51|104.9|106.34|105.9|104.72|99.91|96.51|91.73|85.36|79.77|79.1|78.3|73.45|71.81|73.19|69.16|67.31|65.54|71.78|82.83|91.09|94.28|98.42|83.21|98.08|99.2|98.62|99.92|99.43|98.45|94.18|91.32|87.05|81.35|76.35|75.84|75.38|70.73|69.27|70.62|66.61|64.68|63.02|69.02|79.19|86.58|89.43|92.81|"MULTIPOLYGON (((126.995667397244 37.5763418957439, 126.995803279923 37.5758373484919, 126.995820279172 37.5755850724068, 126.995899546402 37.5752427003166, 126.996148617284 37.5748823160072, 126.996216550003 37.5747156360247, 126.996510945236 37.5736299566309, 126.996839255444 37.5731389305583, 126.996867581067 37.572710961723, 126.996363895116 37.5719856449735, 126.996494152037 37.5707648095988, 126.997054469267 37.5708008710015, 126.997603447929 37.5712243549085, 126.997518499494 37.5722154406037, 126.997323094307 37.5747764959127, 126.997238148201 37.5755851305597, 126.997158898408 37.5757202760916, 126.997020217788 37.5758328946704, 126.996476829238 37.5760130711622, 126.995667397244 37.5763418957439)))"|"202501"
9184|"종로구청"|11110|"종로구"|754509.31|2582.43000000005|751926.88|608.95|580.47|597.06|615.99|606.13|588.3|587.78|567.76|545.43|588.28|757.83|790.49|767.03|723.44|816.64|819.35|764.86|629|506.74|442.9|416.56|422.1|453.51|490.08|537.19|606.67|578.16|594.68|613.53|603.69|585.92|585.43|565.51|543.29|586.04|755.1|787.69|764.34|720.89|813.82|816.53|762.21|626.78|504.9|441.25|414.97|420.48|451.75|488.15|535.03|"MULTIPOLYGON (((126.979503591099 37.570314642709, 126.982514579362 37.5703241719348, 126.982865435279 37.5705224451833, 126.982796752768 37.5736038182392, 126.982671849669 37.5751354799478, 126.982230279479 37.5754507553042, 126.981845370775 37.5755227713799, 126.979705768533 37.5757476453184, 126.979524677383 37.5756304833917, 126.978608082689 37.5744770443339, 126.979468429399 37.574423147749, 126.979377923963 37.5742339232163, 126.979830956582 37.5734411362928, 126.980148179547 37.5725131747845, 126.979955760225 37.5724500707806, 126.979299223013 37.5724049003887, 126.97935639765 37.5704497638046, 126.979503591099 37.570314642709)))"|"202501"
9185|"종묘앞_1"|11110|"종로구"|25396.81|1979.68|23417.13|78.38|50.28|51.24|48.92|49.51|50.13|49.92|48.86|48.74|50.08|64.95|91.52|114.02|133.02|132.63|121.88|112.36|105.93|99.67|103.68|99.08|85.49|65.4|55.06|48.65|72.27|46.36|47.25|45.11|45.65|46.22|46.03|45.05|44.94|46.18|59.88|84.38|105.14|122.65|122.29|112.38|103.6|97.67|91.9|95.59|91.36|78.83|60.3|50.76|44.86|"MULTIPOLYGON (((126.997113913511 37.5705125564719, 126.995379202263 37.5704021099355, 126.99544999959 37.5697669157423, 126.995897142828 37.5694155512948, 126.99636127624 37.5688344334275, 126.997773348985 37.5690146828888, 126.997711035981 37.5701747053577, 126.997113913511 37.5705125564719)))"|"202501"
9186|"종묘앞_2"|11110|"종로구"|26516.28|148.389999999999|26367.89|81.83|52.5|53.5|51.08|51.69|52.34|52.12|51.02|50.89|52.29|67.81|95.55|119.05|138.88|138.48|127.25|117.31|110.59|104.06|108.25|103.45|89.26|68.29|57.48|50.8|81.37|52.2|53.2|50.79|51.4|52.05|51.83|50.73|50.6|52|67.43|95.01|118.38|138.1|137.71|126.54|116.66|109.98|103.48|107.64|102.87|88.76|67.9|57.16|50.51|"MULTIPOLYGON (((126.99492648173 37.56969931409, 126.995065227427 37.5687172426221, 126.996304681774 37.5688051488395, 126.995871675056 37.5694042877382, 126.995384914665 37.5697443877153, 126.99492648173 37.56969931409)))"|"202501"
9187|"종묘앞_3"|11110|"종로구"|46793.59|2564.03|44229.56|144.41|92.64|94.41|90.14|91.22|92.37|91.98|90.03|89.8|92.28|119.66|168.62|210.09|245.09|244.38|224.56|207.02|195.17|183.64|191.02|182.56|157.52|120.5|101.44|89.64|136.49|87.56|89.24|85.2|86.22|87.3|86.94|85.1|84.88|87.22|113.11|159.38|198.58|231.66|230.99|212.25|195.68|184.47|173.58|180.56|172.56|148.89|113.9|95.88|84.73|"MULTIPOLYGON (((126.992249383251 37.570154137424, 126.99245332688 37.5685368762246, 126.994960525318 37.5687037221339, 126.994779273679 37.5703299987862, 126.992390867134 37.570235237346, 126.992249383251 37.570154137424)))"|"202501"
9188|"혜화역 대학로_1"|11110|"종로구"|176276.58|7500.5|168776.08|24.92|15.09|12.42|12.07|11.42|11.45|11.42|13.02|13.8|14.6|14.43|14.17|17.92|22.13|27.73|32.81|38.96|37.67|41.27|45.73|53.47|46.9|38.92|26.01|20.61|23.77|14.35|11.82|11.48|10.86|10.88|10.86|12.42|13.19|13.96|13.81|13.55|17.14|21.16|26.48|31.27|37.19|35.91|39.33|43.63|50.98|44.75|37.12|24.81|19.62|"MULTIPOLYGON (((127.003263606993 37.5843900951327, 127.002544690543 37.5848991624153, 127.00234655835 37.5847414914101, 127.002125785238 37.5847414930289, 127.002179559574 37.5843968649456, 127.001658763535 37.5843112735478, 127.001964435953 37.582842662498, 127.002210661241 37.5814731594091, 127.002289902516 37.580892021533, 127.003455977308 37.5808897542242, 127.004211662231 37.5809032532779, 127.004169219257 37.5812028328212, 127.004466400043 37.5812095828123, 127.004639065211 37.5816082653499, 127.004565539443 37.5830633627606, 127.004336281098 37.5830858934366, 127.004107040012 37.5835836946829, 127.00387212927 37.5839080554476, 127.00320981937 37.5839914089792, 127.003263606993 37.5843900951327)))"|"202501"
9189|"혜화역 대학로_2"|11110|"종로구"|43547.19|16791.77|26755.42|33.54|43.81|44.46|43.85|44.88|46.12|43.27|39.08|33.69|27.29|22.5|21.46|23.18|24.79|24.18|21.83|23.46|24.06|28.31|35.44|37.46|35.48|34.28|36.89|45.19|21.03|26.65|26.99|26.57|27.16|27.92|26.3|23.86|20.85|17.13|14.28|13.77|15.02|15.99|15.79|14.31|15.56|15.97|18.58|22.86|24.05|22.72|21.84|23.09|27.58|"MULTIPOLYGON (((126.997716106728 37.5822276832208, 126.999646350456 37.5840004205879, 127.000503949304 37.5849734965379, 126.999451026672 37.5850297958268, 126.99932931635 37.5850883579688, 126.999114203361 37.5850793441783, 126.999131187131 37.5850410525352, 126.998681150019 37.584980226486, 126.998681155691 37.5848225536786, 126.998199990644 37.5846423442352, 126.998389643385 37.5842774492238, 126.997724523349 37.5837526052716, 126.998109468665 37.5834620480111, 126.998338738809 37.5832232923795, 126.998318933963 37.5830340844431, 126.998239685679 37.582991285449, 126.998301955964 37.5829327228794, 126.997984963841 37.5827615265335, 126.997767023777 37.5828268416963, 126.99765098181 37.5827772837681, 126.99772174628 37.5826601575621, 126.997543437383 37.5826038401768, 126.997716106728 37.5822276832208)))"|"202501"
9190|"혜화역 대학로_3"|11110|"종로구"|107828.57|12453.39|95375.18|56.82|50.45|48.83|49.19|49.45|47.21|46.07|44.06|44.2|43.56|42.25|42.73|50.19|65.22|65.87|64.78|62.08|61.08|69.82|79.5|76.93|72.02|68.67|58.49|61.04|49.62|43.77|42.39|42.66|42.95|40.88|39.89|38.26|38.57|38.14|37.05|37.51|44.06|57.21|57.79|56.75|54.25|53.55|61.34|69.69|67.56|63.02|59.92|50.88|52.9|"MULTIPOLYGON (((127.001188914184 37.5849644897052, 127.001118152934 37.5850906278183, 127.001004935381 37.5850996373963, 127.000229408619 37.5842301795011, 126.999734098466 37.5837391354246, 126.997704800209 37.5819258519224, 126.998582204894 37.5817614456113, 126.999199210945 37.5818267802006, 126.999442619473 37.5817682202109, 126.999703005359 37.5818943624886, 126.999889814337 37.581486667927, 127.000427569678 37.5816375889357, 127.000495497679 37.5815835301804, 127.000942685037 37.5817276907241, 127.001791778274 37.5817479629784, 127.001678568575 37.5824146943758, 127.00150025909 37.5833990238516, 127.001262505928 37.5846266194878, 127.001188914184 37.5849644897052)))"|"202501"
9191|"남대문시장"|11140|"중구"|407045.32|1051.46000000002|405993.86|1420.35|1409.39|1439.97|1320.16|1219.35|1158.35|1263.77|1248.48|1229|1278.29|1242.35|1299.16|1514.97|1649.97|1635.48|1679.29|1768.84|1875.58|1907.71|1841.48|1582.39|1143.55|1027.61|1150.58|1202.68|1416.68|1405.75|1436.25|1316.75|1216.21|1155.36|1260.51|1245.26|1225.83|1274.99|1239.15|1295.81|1511.05|1645.71|1631.26|1674.95|1764.27|1870.74|1902.78|1836.73|1578.3|1140.59|1024.96|1147.61|1199.57|"MULTIPOLYGON (((126.976451547074 37.5576325944332, 126.977260669422 37.5578985549598, 126.977645393291 37.5581373956631, 126.978301611244 37.5588087643753, 126.978578825308 37.5590430759882, 126.978940928983 37.5592638882282, 126.979110680518 37.5593179798383, 126.979495446566 37.5594577054172, 126.980417771014 37.559750694889, 126.981487185876 37.5602329101682, 126.981679552545 37.560381605961, 126.981741755509 37.5605573096032, 126.981141643766 37.5615032489725, 126.980954879044 37.5615572762861, 126.980853022763 37.5615302288976, 126.979908043566 37.5612192189741, 126.97937045988 37.5611245159576, 126.978300952861 37.5609441135945, 126.977457813802 37.5607592426492, 126.976365742273 37.5603941149796, 126.976252566691 37.5603805760875, 126.976122447584 37.5602679244309, 126.975924482297 37.5599750597747, 126.975873810968 37.5592137111725, 126.975907847253 37.5589704508394, 126.975987152827 37.558731705185, 126.976451547074 37.5576325944332)))"|"202501"
9192|"동대문시장_2"|11140|"중구"|459179.25|192.799999999988|458986.45|1568.11|1534.18|1463.48|1438.75|1433.15|1504.68|1533.85|1429.74|1452.01|1413.18|1349.71|1296.04|1292.31|1310.31|1334.78|1432.02|1509.3|1635.18|1806.98|1944.15|2079.36|2155.6|1995.98|1721.35|1568.51|1567.45|1533.54|1462.86|1438.14|1432.55|1504.05|1533.21|1429.14|1451.41|1412.59|1349.14|1295.49|1291.76|1309.76|1334.22|1431.42|1508.67|1634.5|1806.22|1943.33|2078.49|2154.7|1995.14|1720.62|1567.85|"MULTIPOLYGON (((127.006693001676 37.5694470928981, 127.006636400324 37.5693840261474, 127.006692909684 37.5681541723501, 127.00766634838 37.5680189759514, 127.00776821009 37.5678928318675, 127.00717389125 37.5670729615536, 127.006936187069 37.5670099036834, 127.006228757487 37.5671450834391, 127.006002332734 37.5664333102486, 127.007371903685 37.566194486149, 127.007739786798 37.5664197144556, 127.008096373013 37.566865684861, 127.008741649654 37.5678206959027, 127.00930770016 37.5687036294191, 127.00943225 37.5690550070484, 127.009477570258 37.5694514394838, 127.009341750143 37.5695685774086, 127.006693001676 37.5694470928981)))"|"202501"
9193|"동대문역사문화공원역"|11140|"중구"|187462.14|8063.69|179398.45|882.74|1130.32|1157.94|1179.2|1185.82|1140.56|1117.9|1161.83|1163.12|1160.04|1050.75|850.55|685.48|576.15|506.38|495.15|494.41|510.41|545.56|600.88|691.19|784.45|909.77|1017.62|1070.17|844.73|1081.62|1108.03|1128.35|1134.67|1091.31|1069.61|1111.7|1112.98|1110.07|1005.54|813.99|656.04|551.44|484.67|473.87|473.17|488.45|522.1|575.05|661.51|750.76|870.67|973.81|1024.04|"MULTIPOLYGON (((127.00304244009 37.5667307160404, 127.002612319471 37.5667487411504, 127.002470830305 37.5666135940143, 127.002623605707 37.5647935918694, 127.002753768844 37.5647034913617, 127.003393274258 37.5647350168109, 127.00437800177 37.5648160849891, 127.004751517456 37.564798055075, 127.005521183136 37.5647169413806, 127.006415347485 37.5645637381683, 127.006986938988 37.5645637123644, 127.007122768599 37.5646402900243, 127.007535987499 37.5657079428969, 127.007371885255 37.5659647336113, 127.006206055358 37.5661539950838, 127.004049822265 37.5665550043814, 127.00304244009 37.5667307160404)))"|"202501"
9194|"롯데백화점 본점"|11140|"중구"|517209.54|0|517209.54|1698.11|1639.03|1645.04|1664.85|1679.09|1672.39|1697.74|1644.03|1647.8|1560.23|1546.28|1597.11|1624.83|1648.42|1666.19|1749.31|1874.49|2032.91|2080.83|2074.73|1901.89|1512.97|1468.01|1541.46|1584.94|1698.11|1639.03|1645.04|1664.85|1679.09|1672.39|1697.74|1644.03|1647.8|1560.23|1546.28|1597.11|1624.83|1648.42|1666.19|1749.31|1874.49|2032.91|2080.83|2074.73|1901.89|1512.97|1468.01|1541.46|1584.94|"MULTIPOLYGON (((126.981950344031 37.5636207133363, 126.982436544708 37.5655759418482, 126.982108213776 37.5659092551793, 126.979199288907 37.5658456753897, 126.978950352808 37.5655843411625, 126.978656266525 37.5649175520027, 126.978735549197 37.5647463790296, 126.981147129939 37.5621429535168, 126.981316879941 37.5622330815662, 126.981950344031 37.5636207133363)))"|"202501"
